sex,age,income,edu
MALE,24,898.0,PRIMARY/NO EDUCATION
FEMALE,36,,SECONDARY
MALE,42,1287.0,VOCATIONAL/GRAMMAR
FEMALE,16,981.0,POST-SECONDARY OR HIGHER
FEMALE,63,534.0,POST-SECONDARY OR HIGHER
FEMALE,66,,POST-SECONDARY OR HIGHER
FEMALE,58,492.0,POST-SECONDARY OR HIGHER
MALE,25,1323.0,VOCATIONAL/GRAMMAR
MALE,48,912.0,SECONDARY
FEMALE,52,3670.0,PRIMARY/NO EDUCATION
MALE,68,,SECONDARY
MALE,27,1391.0,VOCATIONAL/GRAMMAR
FEMALE,54,1307.0,PRIMARY/NO EDUCATION
FEMALE,28,1090.0,VOCATIONAL/GRAMMAR
FEMALE,23,1258.0,POST-SECONDARY OR HIGHER
FEMALE,55,1523.0,
FEMALE,60,2107.0,VOCATIONAL/GRAMMAR
MALE,47,490.0,VOCATIONAL/GRAMMAR
MALE,23,398.0,PRIMARY/NO EDUCATION
FEMALE,28,,POST-SECONDARY OR HIGHER
MALE,71,2463.0,PRIMARY/NO EDUCATION
FEMALE,18,621.0,VOCATIONAL/GRAMMAR
FEMALE,81,1890.0,VOCATIONAL/GRAMMAR
FEMALE,36,,
MALE,20,1438.0,PRIMARY/NO EDUCATION
MALE,78,1554.0,VOCATIONAL/GRAMMAR
FEMALE,58,90.0,SECONDARY
MALE,47,411.0,POST-SECONDARY OR HIGHER
MALE,16,,VOCATIONAL/GRAMMAR
MALE,36,630.0,VOCATIONAL/GRAMMAR
MALE,16,,SECONDARY
FEMALE,61,1113.0,SECONDARY
MALE,70,,VOCATIONAL/GRAMMAR
MALE,76,1001.0,PRIMARY/NO EDUCATION
MALE,27,874.0,VOCATIONAL/GRAMMAR
MALE,83,765.0,SECONDARY
MALE,18,,SECONDARY
FEMALE,33,,VOCATIONAL/GRAMMAR
MALE,20,,VOCATIONAL/GRAMMAR
MALE,47,1224.0,SECONDARY
MALE,34,1827.0,VOCATIONAL/GRAMMAR
MALE,27,84.0,
FEMALE,64,1277.0,SECONDARY
FEMALE,41,1111.0,SECONDARY
MALE,28,2319.0,VOCATIONAL/GRAMMAR
MALE,24,644.0,VOCATIONAL/GRAMMAR
MALE,37,-8.0,SECONDARY
FEMALE,73,1627.0,SECONDARY
FEMALE,23,-8.0,SECONDARY
MALE,29,,SECONDARY
MALE,49,1481.0,POST-SECONDARY OR HIGHER
MALE,18,2309.0,SECONDARY
MALE,74,8413.0,PRIMARY/NO EDUCATION
MALE,23,1110.0,PRIMARY/NO EDUCATION
FEMALE,25,-8.0,PRIMARY/NO EDUCATION
FEMALE,23,1443.0,VOCATIONAL/GRAMMAR
FEMALE,32,1136.0,VOCATIONAL/GRAMMAR
FEMALE,25,1748.0,POST-SECONDARY OR HIGHER
FEMALE,21,,SECONDARY
MALE,58,649.0,VOCATIONAL/GRAMMAR
FEMALE,62,1513.0,SECONDARY
FEMALE,16,,SECONDARY
FEMALE,46,1814.0,SECONDARY
FEMALE,89,,PRIMARY/NO EDUCATION
FEMALE,32,170.0,VOCATIONAL/GRAMMAR
FEMALE,58,973.0,POST-SECONDARY OR HIGHER
FEMALE,41,948.0,VOCATIONAL/GRAMMAR
FEMALE,23,1298.0,VOCATIONAL/GRAMMAR
FEMALE,44,159.0,PRIMARY/NO EDUCATION
FEMALE,93,2370.0,VOCATIONAL/GRAMMAR
MALE,44,81.0,PRIMARY/NO EDUCATION
FEMALE,28,959.0,POST-SECONDARY OR HIGHER
MALE,63,794.0,POST-SECONDARY OR HIGHER
FEMALE,25,1016.0,SECONDARY
FEMALE,42,,SECONDARY
FEMALE,17,1365.0,SECONDARY
FEMALE,35,1333.0,POST-SECONDARY OR HIGHER
MALE,29,1273.0,SECONDARY
MALE,32,194.0,PRIMARY/NO EDUCATION
FEMALE,53,,PRIMARY/NO EDUCATION
MALE,86,-8.0,POST-SECONDARY OR HIGHER
FEMALE,28,51.0,VOCATIONAL/GRAMMAR
FEMALE,52,87.0,VOCATIONAL/GRAMMAR
MALE,36,1747.0,VOCATIONAL/GRAMMAR
MALE,44,294.0,VOCATIONAL/GRAMMAR
MALE,53,258.0,POST-SECONDARY OR HIGHER
MALE,19,30.0,PRIMARY/NO EDUCATION
MALE,66,879.0,SECONDARY
FEMALE,63,4234.0,VOCATIONAL/GRAMMAR
MALE,61,,SECONDARY
MALE,49,1706.0,SECONDARY
MALE,23,1277.0,POST-SECONDARY OR HIGHER
FEMALE,46,64.0,PRIMARY/NO EDUCATION
FEMALE,21,710.0,SECONDARY
FEMALE,26,,SECONDARY
MALE,32,49.0,POST-SECONDARY OR HIGHER
MALE,34,,VOCATIONAL/GRAMMAR
MALE,25,1191.0,POST-SECONDARY OR HIGHER
MALE,61,-8.0,PRIMARY/NO EDUCATION
FEMALE,90,603.0,PRIMARY/NO EDUCATION
FEMALE,35,662.0,VOCATIONAL/GRAMMAR
MALE,25,1276.0,VOCATIONAL/GRAMMAR
MALE,51,2314.0,PRIMARY/NO EDUCATION
FEMALE,46,608.0,VOCATIONAL/GRAMMAR
FEMALE,26,314.0,PRIMARY/NO EDUCATION
MALE,18,1475.0,PRIMARY/NO EDUCATION
MALE,29,,VOCATIONAL/GRAMMAR
FEMALE,25,1383.0,VOCATIONAL/GRAMMAR
FEMALE,24,763.0,VOCATIONAL/GRAMMAR
FEMALE,69,4595.0,PRIMARY/NO EDUCATION
MALE,25,778.0,VOCATIONAL/GRAMMAR
FEMALE,32,46.0,VOCATIONAL/GRAMMAR
MALE,62,717.0,POST-SECONDARY OR HIGHER
FEMALE,24,108.0,SECONDARY
FEMALE,70,1899.0,SECONDARY
FEMALE,48,473.0,POST-SECONDARY OR HIGHER
MALE,65,1333.0,SECONDARY
MALE,71,2073.0,POST-SECONDARY OR HIGHER
MALE,48,,
MALE,30,,POST-SECONDARY OR HIGHER
FEMALE,19,1198.0,SECONDARY
FEMALE,97,920.0,PRIMARY/NO EDUCATION
MALE,16,1588.0,PRIMARY/NO EDUCATION
FEMALE,74,466.0,VOCATIONAL/GRAMMAR
FEMALE,25,5659.0,PRIMARY/NO EDUCATION
FEMALE,34,71.0,VOCATIONAL/GRAMMAR
FEMALE,68,1377.0,VOCATIONAL/GRAMMAR
MALE,33,434.0,VOCATIONAL/GRAMMAR
MALE,27,1465.0,SECONDARY
FEMALE,52,95.0,POST-SECONDARY OR HIGHER
FEMALE,43,1557.0,PRIMARY/NO EDUCATION
MALE,58,1006.0,VOCATIONAL/GRAMMAR
MALE,47,-8.0,VOCATIONAL/GRAMMAR
FEMALE,56,-8.0,VOCATIONAL/GRAMMAR
MALE,32,2278.0,PRIMARY/NO EDUCATION
MALE,69,916.0,VOCATIONAL/GRAMMAR
FEMALE,49,1603.0,VOCATIONAL/GRAMMAR
MALE,43,551.0,VOCATIONAL/GRAMMAR
FEMALE,20,1064.0,VOCATIONAL/GRAMMAR
MALE,68,289.0,PRIMARY/NO EDUCATION
MALE,22,83.0,VOCATIONAL/GRAMMAR
MALE,77,139.0,SECONDARY
FEMALE,66,,VOCATIONAL/GRAMMAR
FEMALE,71,1362.0,VOCATIONAL/GRAMMAR
FEMALE,48,,PRIMARY/NO EDUCATION
FEMALE,21,202.0,VOCATIONAL/GRAMMAR
MALE,24,606.0,
FEMALE,48,1370.0,VOCATIONAL/GRAMMAR
FEMALE,96,314.0,PRIMARY/NO EDUCATION
FEMALE,17,,SECONDARY
MALE,53,,PRIMARY/NO EDUCATION
FEMALE,29,2397.0,VOCATIONAL/GRAMMAR
MALE,25,79.0,POST-SECONDARY OR HIGHER
FEMALE,25,,SECONDARY
MALE,17,1070.0,VOCATIONAL/GRAMMAR
FEMALE,82,1470.0,
MALE,52,1335.0,PRIMARY/NO EDUCATION
FEMALE,60,1726.0,POST-SECONDARY OR HIGHER
FEMALE,44,1539.0,SECONDARY
FEMALE,23,1462.0,PRIMARY/NO EDUCATION
FEMALE,76,-8.0,SECONDARY
MALE,54,408.0,VOCATIONAL/GRAMMAR
FEMALE,74,486.0,POST-SECONDARY OR HIGHER
FEMALE,47,,POST-SECONDARY OR HIGHER
MALE,27,389.0,VOCATIONAL/GRAMMAR
FEMALE,57,1596.0,POST-SECONDARY OR HIGHER
MALE,42,,PRIMARY/NO EDUCATION
MALE,38,1274.0,PRIMARY/NO EDUCATION
MALE,83,515.0,POST-SECONDARY OR HIGHER
MALE,31,704.0,SECONDARY
FEMALE,22,-8.0,POST-SECONDARY OR HIGHER
FEMALE,49,1065.0,POST-SECONDARY OR HIGHER
MALE,29,,VOCATIONAL/GRAMMAR
FEMALE,25,1975.0,POST-SECONDARY OR HIGHER
FEMALE,42,1753.0,VOCATIONAL/GRAMMAR
FEMALE,77,2796.0,VOCATIONAL/GRAMMAR
MALE,19,37.0,POST-SECONDARY OR HIGHER
MALE,59,1229.0,SECONDARY
FEMALE,30,1613.0,VOCATIONAL/GRAMMAR
MALE,65,1479.0,VOCATIONAL/GRAMMAR
MALE,74,529.0,SECONDARY
MALE,68,421.0,SECONDARY
FEMALE,29,378.0,POST-SECONDARY OR HIGHER
FEMALE,37,80.0,SECONDARY
MALE,57,,PRIMARY/NO EDUCATION
FEMALE,56,1368.0,VOCATIONAL/GRAMMAR
MALE,68,1440.0,PRIMARY/NO EDUCATION
FEMALE,41,391.0,VOCATIONAL/GRAMMAR
MALE,89,-8.0,VOCATIONAL/GRAMMAR
MALE,51,630.0,PRIMARY/NO EDUCATION
MALE,21,2087.0,PRIMARY/NO EDUCATION
MALE,65,83.0,PRIMARY/NO EDUCATION
FEMALE,34,1152.0,PRIMARY/NO EDUCATION
MALE,22,,VOCATIONAL/GRAMMAR
MALE,26,175.0,VOCATIONAL/GRAMMAR
MALE,31,595.0,SECONDARY
MALE,53,1411.0,PRIMARY/NO EDUCATION
FEMALE,68,1528.0,PRIMARY/NO EDUCATION
MALE,23,1542.0,SECONDARY
MALE,47,648.0,POST-SECONDARY OR HIGHER
FEMALE,36,1429.0,POST-SECONDARY OR HIGHER
MALE,51,2028.0,POST-SECONDARY OR HIGHER
FEMALE,40,1595.0,VOCATIONAL/GRAMMAR
FEMALE,16,1697.0,POST-SECONDARY OR HIGHER
FEMALE,63,,POST-SECONDARY OR HIGHER
MALE,46,1556.0,PRIMARY/NO EDUCATION
MALE,62,1293.0,SECONDARY
FEMALE,21,1621.0,POST-SECONDARY OR HIGHER
FEMALE,27,1398.0,SECONDARY
FEMALE,46,1095.0,VOCATIONAL/GRAMMAR
MALE,29,,SECONDARY
MALE,56,1408.0,VOCATIONAL/GRAMMAR
MALE,67,1822.0,SECONDARY
FEMALE,70,528.0,PRIMARY/NO EDUCATION
FEMALE,24,-8.0,VOCATIONAL/GRAMMAR
FEMALE,74,1598.0,VOCATIONAL/GRAMMAR
MALE,35,,VOCATIONAL/GRAMMAR
MALE,51,621.0,PRIMARY/NO EDUCATION
FEMALE,19,691.0,SECONDARY
FEMALE,64,256.0,VOCATIONAL/GRAMMAR
FEMALE,58,,POST-SECONDARY OR HIGHER
MALE,78,604.0,PRIMARY/NO EDUCATION
FEMALE,63,2385.0,PRIMARY/NO EDUCATION
FEMALE,40,,VOCATIONAL/GRAMMAR
FEMALE,57,774.0,PRIMARY/NO EDUCATION
FEMALE,24,245.0,VOCATIONAL/GRAMMAR
FEMALE,40,336.0,VOCATIONAL/GRAMMAR
FEMALE,48,-8.0,VOCATIONAL/GRAMMAR
FEMALE,24,1546.0,
FEMALE,27,2255.0,VOCATIONAL/GRAMMAR
FEMALE,42,412.0,VOCATIONAL/GRAMMAR
FEMALE,48,364.0,SECONDARY
FEMALE,71,,VOCATIONAL/GRAMMAR
FEMALE,36,1032.0,PRIMARY/NO EDUCATION
MALE,48,635.0,VOCATIONAL/GRAMMAR
MALE,37,87.0,SECONDARY
FEMALE,27,1960.0,
FEMALE,20,1363.0,PRIMARY/NO EDUCATION
FEMALE,41,2399.0,POST-SECONDARY OR HIGHER
MALE,52,-8.0,VOCATIONAL/GRAMMAR
FEMALE,17,-8.0,PRIMARY/NO EDUCATION
MALE,37,860.0,POST-SECONDARY OR HIGHER
FEMALE,64,,SECONDARY
FEMALE,22,490.0,SECONDARY
MALE,29,614.0,VOCATIONAL/GRAMMAR
MALE,16,2692.0,POST-SECONDARY OR HIGHER
FEMALE,25,2169.0,PRIMARY/NO EDUCATION
FEMALE,26,1513.0,SECONDARY
FEMALE,20,,SECONDARY
FEMALE,24,966.0,SECONDARY
MALE,45,1042.0,POST-SECONDARY OR HIGHER
FEMALE,25,,SECONDARY
MALE,55,,SECONDARY
FEMALE,53,1460.0,SECONDARY
FEMALE,21,1499.0,PRIMARY/NO EDUCATION
MALE,20,1203.0,POST-SECONDARY OR HIGHER
FEMALE,66,103.0,VOCATIONAL/GRAMMAR
MALE,16,,POST-SECONDARY OR HIGHER
MALE,24,759.0,PRIMARY/NO EDUCATION
MALE,75,1003.0,VOCATIONAL/GRAMMAR
FEMALE,22,387.0,SECONDARY
FEMALE,59,3246.0,PRIMARY/NO EDUCATION
FEMALE,26,,PRIMARY/NO EDUCATION
FEMALE,21,40.0,VOCATIONAL/GRAMMAR
MALE,37,3092.0,VOCATIONAL/GRAMMAR
MALE,66,2706.0,POST-SECONDARY OR HIGHER
FEMALE,28,,SECONDARY
FEMALE,33,1766.0,VOCATIONAL/GRAMMAR
FEMALE,61,135.0,VOCATIONAL/GRAMMAR
MALE,28,,POST-SECONDARY OR HIGHER
MALE,23,1462.0,SECONDARY
MALE,52,1923.0,SECONDARY
MALE,55,-8.0,SECONDARY
MALE,71,-8.0,SECONDARY
MALE,22,1748.0,VOCATIONAL/GRAMMAR
FEMALE,57,136.0,PRIMARY/NO EDUCATION
MALE,54,1603.0,VOCATIONAL/GRAMMAR
MALE,30,385.0,VOCATIONAL/GRAMMAR
FEMALE,24,953.0,PRIMARY/NO EDUCATION
FEMALE,16,1219.0,SECONDARY
FEMALE,44,1284.0,POST-SECONDARY OR HIGHER
FEMALE,45,1611.0,PRIMARY/NO EDUCATION
FEMALE,16,350.0,SECONDARY
MALE,38,,VOCATIONAL/GRAMMAR
FEMALE,17,,PRIMARY/NO EDUCATION
MALE,75,1455.0,POST-SECONDARY OR HIGHER
FEMALE,16,4514.0,VOCATIONAL/GRAMMAR
MALE,33,1653.0,POST-SECONDARY OR HIGHER
FEMALE,35,,POST-SECONDARY OR HIGHER
FEMALE,69,1598.0,VOCATIONAL/GRAMMAR
MALE,39,2117.0,SECONDARY
FEMALE,23,1313.0,SECONDARY
MALE,48,266.0,VOCATIONAL/GRAMMAR
FEMALE,26,,POST-SECONDARY OR HIGHER
MALE,33,926.0,SECONDARY
MALE,54,850.0,VOCATIONAL/GRAMMAR
MALE,23,982.0,SECONDARY
MALE,33,1408.0,VOCATIONAL/GRAMMAR
FEMALE,16,1430.0,SECONDARY
MALE,43,,SECONDARY
FEMALE,73,1353.0,SECONDARY
FEMALE,24,,PRIMARY/NO EDUCATION
MALE,86,2523.0,POST-SECONDARY OR HIGHER
MALE,20,3424.0,SECONDARY
FEMALE,33,,VOCATIONAL/GRAMMAR
MALE,85,,SECONDARY
MALE,25,366.0,SECONDARY
FEMALE,29,1498.0,SECONDARY
FEMALE,19,923.0,
FEMALE,16,938.0,VOCATIONAL/GRAMMAR
FEMALE,21,600.0,SECONDARY
FEMALE,67,853.0,SECONDARY
FEMALE,21,3745.0,VOCATIONAL/GRAMMAR
FEMALE,97,,PRIMARY/NO EDUCATION
FEMALE,59,1006.0,VOCATIONAL/GRAMMAR
MALE,29,975.0,PRIMARY/NO EDUCATION
FEMALE,66,-8.0,VOCATIONAL/GRAMMAR
MALE,21,331.0,SECONDARY
MALE,22,193.0,VOCATIONAL/GRAMMAR
MALE,16,1047.0,SECONDARY
FEMALE,36,994.0,SECONDARY
FEMALE,18,1330.0,SECONDARY
FEMALE,43,-8.0,POST-SECONDARY OR HIGHER
FEMALE,49,3590.0,PRIMARY/NO EDUCATION
MALE,50,1508.0,POST-SECONDARY OR HIGHER
FEMALE,22,712.0,PRIMARY/NO EDUCATION
MALE,68,122.0,PRIMARY/NO EDUCATION
MALE,52,1363.0,POST-SECONDARY OR HIGHER
MALE,74,1441.0,VOCATIONAL/GRAMMAR
MALE,27,651.0,PRIMARY/NO EDUCATION
MALE,23,448.0,POST-SECONDARY OR HIGHER
MALE,83,754.0,VOCATIONAL/GRAMMAR
FEMALE,28,1044.0,SECONDARY
MALE,90,1344.0,VOCATIONAL/GRAMMAR
FEMALE,50,1296.0,POST-SECONDARY OR HIGHER
FEMALE,16,,VOCATIONAL/GRAMMAR
FEMALE,23,-8.0,
FEMALE,67,1095.0,PRIMARY/NO EDUCATION
FEMALE,61,-8.0,VOCATIONAL/GRAMMAR
FEMALE,16,1296.0,SECONDARY
MALE,19,677.0,POST-SECONDARY OR HIGHER
MALE,40,106.0,PRIMARY/NO EDUCATION
FEMALE,86,1143.0,PRIMARY/NO EDUCATION
FEMALE,75,,VOCATIONAL/GRAMMAR
FEMALE,52,1681.0,SECONDARY
FEMALE,50,1091.0,PRIMARY/NO EDUCATION
FEMALE,41,429.0,SECONDARY
FEMALE,44,-8.0,VOCATIONAL/GRAMMAR
MALE,52,1472.0,
MALE,42,1358.0,POST-SECONDARY OR HIGHER
MALE,41,906.0,POST-SECONDARY OR HIGHER
FEMALE,71,2086.0,SECONDARY
FEMALE,29,1400.0,SECONDARY
FEMALE,46,,VOCATIONAL/GRAMMAR
MALE,36,1319.0,PRIMARY/NO EDUCATION
MALE,41,,PRIMARY/NO EDUCATION
MALE,49,252.0,POST-SECONDARY OR HIGHER
FEMALE,22,1554.0,SECONDARY
FEMALE,37,134.0,POST-SECONDARY OR HIGHER
MALE,60,3913.0,PRIMARY/NO EDUCATION
FEMALE,17,75.0,VOCATIONAL/GRAMMAR
MALE,35,,SECONDARY
FEMALE,49,5.0,VOCATIONAL/GRAMMAR
MALE,45,336.0,SECONDARY
MALE,22,914.0,POST-SECONDARY OR HIGHER
FEMALE,49,,
FEMALE,17,,SECONDARY
MALE,53,1996.0,PRIMARY/NO EDUCATION
MALE,52,619.0,POST-SECONDARY OR HIGHER
FEMALE,49,1262.0,VOCATIONAL/GRAMMAR
FEMALE,54,267.0,SECONDARY
MALE,41,126.0,VOCATIONAL/GRAMMAR
FEMALE,39,,SECONDARY
MALE,26,1208.0,VOCATIONAL/GRAMMAR
FEMALE,54,1014.0,PRIMARY/NO EDUCATION
MALE,83,1955.0,VOCATIONAL/GRAMMAR
FEMALE,32,970.0,PRIMARY/NO EDUCATION
FEMALE,34,,PRIMARY/NO EDUCATION
FEMALE,21,,VOCATIONAL/GRAMMAR
FEMALE,33,1099.0,SECONDARY
FEMALE,29,2400.0,PRIMARY/NO EDUCATION
FEMALE,19,928.0,PRIMARY/NO EDUCATION
FEMALE,34,1315.0,SECONDARY
MALE,46,-8.0,SECONDARY
FEMALE,61,2001.0,POST-SECONDARY OR HIGHER
FEMALE,59,912.0,VOCATIONAL/GRAMMAR
FEMALE,35,339.0,SECONDARY
FEMALE,62,,VOCATIONAL/GRAMMAR
MALE,22,1723.0,PRIMARY/NO EDUCATION
MALE,17,1317.0,VOCATIONAL/GRAMMAR
MALE,27,1708.0,SECONDARY
FEMALE,45,1476.0,PRIMARY/NO EDUCATION
MALE,29,1216.0,POST-SECONDARY OR HIGHER
FEMALE,34,2067.0,SECONDARY
FEMALE,28,1156.0,POST-SECONDARY OR HIGHER
FEMALE,22,-8.0,VOCATIONAL/GRAMMAR
FEMALE,60,,VOCATIONAL/GRAMMAR
MALE,87,112.0,POST-SECONDARY OR HIGHER
FEMALE,57,586.0,SECONDARY
MALE,22,1257.0,VOCATIONAL/GRAMMAR
MALE,71,1512.0,PRIMARY/NO EDUCATION
FEMALE,48,717.0,VOCATIONAL/GRAMMAR
MALE,16,443.0,POST-SECONDARY OR HIGHER
MALE,38,196.0,PRIMARY/NO EDUCATION
FEMALE,45,1429.0,SECONDARY
FEMALE,44,498.0,POST-SECONDARY OR HIGHER
MALE,17,884.0,SECONDARY
MALE,18,1548.0,POST-SECONDARY OR HIGHER
FEMALE,67,55.0,VOCATIONAL/GRAMMAR
MALE,22,912.0,PRIMARY/NO EDUCATION
FEMALE,22,940.0,VOCATIONAL/GRAMMAR
FEMALE,20,1486.0,POST-SECONDARY OR HIGHER
FEMALE,83,856.0,PRIMARY/NO EDUCATION
FEMALE,29,48.0,VOCATIONAL/GRAMMAR
MALE,35,1476.0,SECONDARY
FEMALE,62,,SECONDARY
MALE,78,502.0,PRIMARY/NO EDUCATION
MALE,68,583.0,POST-SECONDARY OR HIGHER
FEMALE,34,43.0,SECONDARY
FEMALE,19,-8.0,VOCATIONAL/GRAMMAR
MALE,72,-8.0,SECONDARY
FEMALE,34,-8.0,PRIMARY/NO EDUCATION
MALE,61,,SECONDARY
MALE,53,1371.0,SECONDARY
MALE,23,632.0,VOCATIONAL/GRAMMAR
FEMALE,60,1202.0,SECONDARY
FEMALE,69,1695.0,SECONDARY
MALE,26,940.0,VOCATIONAL/GRAMMAR
MALE,57,2283.0,
MALE,86,3012.0,VOCATIONAL/GRAMMAR
MALE,83,1850.0,SECONDARY
FEMALE,49,2255.0,SECONDARY
FEMALE,27,747.0,SECONDARY
FEMALE,16,311.0,PRIMARY/NO EDUCATION
MALE,48,715.0,SECONDARY
FEMALE,64,296.0,SECONDARY
FEMALE,90,905.0,PRIMARY/NO EDUCATION
FEMALE,79,1458.0,VOCATIONAL/GRAMMAR
FEMALE,18,-8.0,
FEMALE,66,2210.0,POST-SECONDARY OR HIGHER
MALE,49,1706.0,PRIMARY/NO EDUCATION
MALE,66,978.0,SECONDARY
FEMALE,53,1697.0,SECONDARY
FEMALE,93,691.0,SECONDARY
MALE,24,639.0,SECONDARY
MALE,25,,
MALE,16,960.0,PRIMARY/NO EDUCATION
FEMALE,70,351.0,VOCATIONAL/GRAMMAR
FEMALE,69,550.0,SECONDARY
MALE,71,1317.0,PRIMARY/NO EDUCATION
FEMALE,37,1149.0,SECONDARY
FEMALE,74,1098.0,POST-SECONDARY OR HIGHER
FEMALE,62,87.0,VOCATIONAL/GRAMMAR
MALE,22,3134.0,PRIMARY/NO EDUCATION
FEMALE,71,1340.0,PRIMARY/NO EDUCATION
FEMALE,63,674.0,VOCATIONAL/GRAMMAR
FEMALE,52,1313.0,POST-SECONDARY OR HIGHER
FEMALE,31,,SECONDARY
FEMALE,25,39.0,PRIMARY/NO EDUCATION
FEMALE,22,642.0,POST-SECONDARY OR HIGHER
FEMALE,26,890.0,VOCATIONAL/GRAMMAR
FEMALE,16,1059.0,VOCATIONAL/GRAMMAR
MALE,62,96.0,POST-SECONDARY OR HIGHER
MALE,33,1929.0,VOCATIONAL/GRAMMAR
MALE,50,989.0,POST-SECONDARY OR HIGHER
FEMALE,51,816.0,POST-SECONDARY OR HIGHER
FEMALE,96,1111.0,PRIMARY/NO EDUCATION
FEMALE,97,2074.0,POST-SECONDARY OR HIGHER
MALE,96,928.0,PRIMARY/NO EDUCATION
MALE,47,-8.0,PRIMARY/NO EDUCATION
FEMALE,78,1709.0,VOCATIONAL/GRAMMAR
FEMALE,46,,SECONDARY
MALE,70,1784.0,VOCATIONAL/GRAMMAR
FEMALE,37,1041.0,PRIMARY/NO EDUCATION
FEMALE,31,394.0,VOCATIONAL/GRAMMAR
MALE,20,,PRIMARY/NO EDUCATION
FEMALE,16,1142.0,SECONDARY
FEMALE,16,103.0,PRIMARY/NO EDUCATION
FEMALE,86,704.0,VOCATIONAL/GRAMMAR
MALE,30,1696.0,VOCATIONAL/GRAMMAR
MALE,56,1687.0,PRIMARY/NO EDUCATION
FEMALE,97,142.0,VOCATIONAL/GRAMMAR
FEMALE,61,1194.0,PRIMARY/NO EDUCATION
FEMALE,54,88.0,SECONDARY
MALE,68,702.0,SECONDARY
FEMALE,41,968.0,VOCATIONAL/GRAMMAR
MALE,86,1758.0,SECONDARY
MALE,34,1010.0,VOCATIONAL/GRAMMAR
FEMALE,26,,POST-SECONDARY OR HIGHER
MALE,24,-8.0,VOCATIONAL/GRAMMAR
MALE,36,362.0,VOCATIONAL/GRAMMAR
FEMALE,58,2977.0,VOCATIONAL/GRAMMAR
MALE,36,661.0,POST-SECONDARY OR HIGHER
MALE,30,2025.0,POST-SECONDARY OR HIGHER
MALE,22,1981.0,SECONDARY
MALE,91,-8.0,PRIMARY/NO EDUCATION
MALE,61,541.0,PRIMARY/NO EDUCATION
MALE,19,203.0,PRIMARY/NO EDUCATION
MALE,45,1318.0,VOCATIONAL/GRAMMAR
FEMALE,74,175.0,POST-SECONDARY OR HIGHER
FEMALE,88,,VOCATIONAL/GRAMMAR
FEMALE,59,1564.0,SECONDARY
FEMALE,50,1178.0,POST-SECONDARY OR HIGHER
MALE,57,1092.0,VOCATIONAL/GRAMMAR
FEMALE,67,2069.0,VOCATIONAL/GRAMMAR
MALE,25,1846.0,PRIMARY/NO EDUCATION
FEMALE,18,12.0,VOCATIONAL/GRAMMAR
FEMALE,19,1367.0,POST-SECONDARY OR HIGHER
FEMALE,19,,VOCATIONAL/GRAMMAR
FEMALE,45,859.0,POST-SECONDARY OR HIGHER
FEMALE,77,874.0,POST-SECONDARY OR HIGHER
MALE,59,1027.0,VOCATIONAL/GRAMMAR
FEMALE,77,1255.0,SECONDARY
FEMALE,58,1238.0,VOCATIONAL/GRAMMAR
FEMALE,34,,SECONDARY
MALE,25,2538.0,
MALE,72,,PRIMARY/NO EDUCATION
FEMALE,30,902.0,POST-SECONDARY OR HIGHER
FEMALE,61,1480.0,PRIMARY/NO EDUCATION
FEMALE,42,2817.0,VOCATIONAL/GRAMMAR
MALE,40,673.0,VOCATIONAL/GRAMMAR
FEMALE,84,2246.0,
FEMALE,44,-8.0,PRIMARY/NO EDUCATION
FEMALE,46,543.0,SECONDARY
FEMALE,49,2318.0,PRIMARY/NO EDUCATION
FEMALE,33,1336.0,VOCATIONAL/GRAMMAR
FEMALE,26,,PRIMARY/NO EDUCATION
MALE,53,1555.0,PRIMARY/NO EDUCATION
FEMALE,65,335.0,PRIMARY/NO EDUCATION
FEMALE,79,975.0,POST-SECONDARY OR HIGHER
MALE,22,5147.0,SECONDARY
FEMALE,29,655.0,PRIMARY/NO EDUCATION
FEMALE,69,184.0,POST-SECONDARY OR HIGHER
FEMALE,21,1473.0,SECONDARY
MALE,17,-8.0,VOCATIONAL/GRAMMAR
MALE,69,772.0,PRIMARY/NO EDUCATION
FEMALE,34,1868.0,PRIMARY/NO EDUCATION
MALE,22,1425.0,SECONDARY
MALE,56,1874.0,PRIMARY/NO EDUCATION
FEMALE,35,1416.0,SECONDARY
MALE,18,822.0,PRIMARY/NO EDUCATION
MALE,16,1907.0,SECONDARY
FEMALE,38,1818.0,PRIMARY/NO EDUCATION
MALE,34,84.0,SECONDARY
MALE,18,192.0,VOCATIONAL/GRAMMAR
FEMALE,31,666.0,SECONDARY
FEMALE,29,1045.0,PRIMARY/NO EDUCATION
FEMALE,47,875.0,POST-SECONDARY OR HIGHER
MALE,23,,SECONDARY
MALE,57,928.0,VOCATIONAL/GRAMMAR
FEMALE,21,,PRIMARY/NO EDUCATION
FEMALE,68,,SECONDARY
MALE,51,1042.0,SECONDARY
MALE,24,961.0,PRIMARY/NO EDUCATION
MALE,53,995.0,POST-SECONDARY OR HIGHER
MALE,59,1466.0,SECONDARY
MALE,32,633.0,POST-SECONDARY OR HIGHER
MALE,20,136.0,SECONDARY
FEMALE,48,2261.0,SECONDARY
FEMALE,52,2005.0,VOCATIONAL/GRAMMAR
MALE,27,854.0,POST-SECONDARY OR HIGHER
FEMALE,68,706.0,SECONDARY
MALE,43,13.0,VOCATIONAL/GRAMMAR
MALE,27,1180.0,SECONDARY
FEMALE,17,1011.0,VOCATIONAL/GRAMMAR
