sex,age,income,edu
FEMALE,62,2277.0,POST-SECONDARY OR HIGHER
MALE,97,1366.0,SECONDARY
MALE,92,1663.0,PRIMARY/NO EDUCATION
FEMALE,61,1690.0,PRIMARY/NO EDUCATION
MALE,78,3259.0,PRIMARY/NO EDUCATION
MALE,73,253.0,POST-SECONDARY OR HIGHER
MALE,70,274.0,VOCATIONAL/GRAMMAR
FEMALE,28,1573.0,POST-SECONDARY OR HIGHER
FEMALE,53,1467.0,VOCATIONAL/GRAMMAR
FEMALE,71,,SECONDARY
FEMALE,51,2254.0,SECONDARY
FEMALE,24,5946.0,PRIMARY/NO EDUCATION
FEMALE,41,,SECONDARY
MALE,45,1525.0,VOCATIONAL/GRAMMAR
FEMALE,24,11806.0,VOCATIONAL/GRAMMAR
FEMALE,72,1660.0,POST-SECONDARY OR HIGHER
FEMALE,97,,POST-SECONDARY OR HIGHER
FEMALE,95,1533.0,POST-SECONDARY OR HIGHER
MALE,87,581.0,VOCATIONAL/GRAMMAR
MALE,61,185.0,SECONDARY
FEMALE,48,3220.0,PRIMARY/NO EDUCATION
MALE,71,,SECONDARY
MALE,49,4037.0,VOCATIONAL/GRAMMAR
FEMALE,75,1538.0,POST-SECONDARY OR HIGHER
FEMALE,59,1560.0,VOCATIONAL/GRAMMAR
FEMALE,30,1619.0,SECONDARY
FEMALE,74,1357.0,
MALE,73,2149.0,VOCATIONAL/GRAMMAR
MALE,44,1117.0,VOCATIONAL/GRAMMAR
MALE,95,145.0,PRIMARY/NO EDUCATION
MALE,97,,POST-SECONDARY OR HIGHER
FEMALE,62,1563.0,PRIMARY/NO EDUCATION
FEMALE,30,1867.0,PRIMARY/NO EDUCATION
FEMALE,59,1707.0,SECONDARY
MALE,60,,
MALE,24,1566.0,PRIMARY/NO EDUCATION
MALE,87,125.0,VOCATIONAL/GRAMMAR
FEMALE,67,67.0,SECONDARY
MALE,95,1707.0,POST-SECONDARY OR HIGHER
MALE,32,,PRIMARY/NO EDUCATION
MALE,92,1238.0,VOCATIONAL/GRAMMAR
MALE,35,,POST-SECONDARY OR HIGHER
FEMALE,67,92.0,SECONDARY
MALE,62,,POST-SECONDARY OR HIGHER
MALE,43,614.0,VOCATIONAL/GRAMMAR
MALE,91,146.0,VOCATIONAL/GRAMMAR
MALE,91,178.0,SECONDARY
MALE,31,,SECONDARY
FEMALE,53,,VOCATIONAL/GRAMMAR
MALE,81,,VOCATIONAL/GRAMMAR
MALE,62,1510.0,SECONDARY
MALE,33,1910.0,PRIMARY/NO EDUCATION
MALE,28,64.0,
FEMALE,72,1420.0,SECONDARY
FEMALE,34,100.0,SECONDARY
MALE,29,1908.0,VOCATIONAL/GRAMMAR
MALE,53,1968.0,VOCATIONAL/GRAMMAR
MALE,47,4361.0,SECONDARY
FEMALE,77,2166.0,SECONDARY
FEMALE,55,1572.0,SECONDARY
MALE,56,,SECONDARY
MALE,67,1583.0,POST-SECONDARY OR HIGHER
MALE,26,2284.0,VOCATIONAL/GRAMMAR
FEMALE,75,6087.0,PRIMARY/NO EDUCATION
MALE,47,1784.0,PRIMARY/NO EDUCATION
MALE,29,159.0,PRIMARY/NO EDUCATION
FEMALE,31,1551.0,VOCATIONAL/GRAMMAR
FEMALE,55,1555.0,VOCATIONAL/GRAMMAR
FEMALE,49,2311.0,POST-SECONDARY OR HIGHER
FEMALE,32,,SECONDARY
MALE,69,1380.0,VOCATIONAL/GRAMMAR
FEMALE,73,1634.0,SECONDARY
FEMALE,32,,SECONDARY
FEMALE,67,1231.0,SECONDARY
MALE,81,,PRIMARY/NO EDUCATION
FEMALE,21,1410.0,VOCATIONAL/GRAMMAR
MALE,72,-8.0,POST-SECONDARY OR HIGHER
MALE,34,2125.0,VOCATIONAL/GRAMMAR
FEMALE,96,1249.0,VOCATIONAL/GRAMMAR
FEMALE,65,2294.0,PRIMARY/NO EDUCATION
FEMALE,42,3147.0,VOCATIONAL/GRAMMAR
MALE,47,238.0,PRIMARY/NO EDUCATION
MALE,28,1520.0,POST-SECONDARY OR HIGHER
MALE,76,575.0,POST-SECONDARY OR HIGHER
FEMALE,48,247.0,PRIMARY/NO EDUCATION
FEMALE,55,,POST-SECONDARY OR HIGHER
MALE,33,1551.0,SECONDARY
FEMALE,72,1519.0,POST-SECONDARY OR HIGHER
FEMALE,63,1600.0,SECONDARY
FEMALE,35,2128.0,PRIMARY/NO EDUCATION
FEMALE,49,,PRIMARY/NO EDUCATION
MALE,41,77.0,POST-SECONDARY OR HIGHER
FEMALE,64,1560.0,VOCATIONAL/GRAMMAR
FEMALE,72,64.0,PRIMARY/NO EDUCATION
MALE,58,1920.0,VOCATIONAL/GRAMMAR
MALE,55,208.0,SECONDARY
MALE,52,2422.0,POST-SECONDARY OR HIGHER
MALE,27,104.0,VOCATIONAL/GRAMMAR
MALE,78,2186.0,SECONDARY
FEMALE,63,5059.0,SECONDARY
MALE,68,,SECONDARY
MALE,53,1993.0,SECONDARY
FEMALE,58,202.0,POST-SECONDARY OR HIGHER
FEMALE,71,197.0,PRIMARY/NO EDUCATION
FEMALE,68,1837.0,SECONDARY
FEMALE,33,,SECONDARY
MALE,24,1504.0,VOCATIONAL/GRAMMAR
MALE,50,,VOCATIONAL/GRAMMAR
MALE,49,1525.0,POST-SECONDARY OR HIGHER
MALE,97,2617.0,PRIMARY/NO EDUCATION
FEMALE,68,3834.0,PRIMARY/NO EDUCATION
FEMALE,50,1510.0,VOCATIONAL/GRAMMAR
MALE,66,1508.0,PRIMARY/NO EDUCATION
MALE,70,2058.0,PRIMARY/NO EDUCATION
FEMALE,66,1234.0,VOCATIONAL/GRAMMAR
FEMALE,51,77.0,VOCATIONAL/GRAMMAR
MALE,76,1308.0,PRIMARY/NO EDUCATION
MALE,53,,VOCATIONAL/GRAMMAR
FEMALE,43,1569.0,VOCATIONAL/GRAMMAR
FEMALE,75,2028.0,VOCATIONAL/GRAMMAR
FEMALE,70,7011.0,POST-SECONDARY OR HIGHER
MALE,55,1420.0,VOCATIONAL/GRAMMAR
FEMALE,19,27.0,SECONDARY
MALE,85,1528.0,POST-SECONDARY OR HIGHER
FEMALE,50,237.0,SECONDARY
FEMALE,76,1569.0,SECONDARY
FEMALE,71,1241.0,POST-SECONDARY OR HIGHER
MALE,48,1442.0,SECONDARY
MALE,74,3762.0,POST-SECONDARY OR HIGHER
MALE,53,,VOCATIONAL/GRAMMAR
MALE,53,,POST-SECONDARY OR HIGHER
FEMALE,30,206.0,SECONDARY
MALE,82,210.0,PRIMARY/NO EDUCATION
FEMALE,29,298.0,PRIMARY/NO EDUCATION
FEMALE,94,3629.0,VOCATIONAL/GRAMMAR
FEMALE,47,5496.0,SECONDARY
FEMALE,38,186.0,VOCATIONAL/GRAMMAR
FEMALE,85,1713.0,PRIMARY/NO EDUCATION
MALE,26,1683.0,VOCATIONAL/GRAMMAR
MALE,61,6276.0,SECONDARY
FEMALE,51,1542.0,POST-SECONDARY OR HIGHER
MALE,78,1485.0,SECONDARY
MALE,70,1559.0,VOCATIONAL/GRAMMAR
MALE,70,1949.0,VOCATIONAL/GRAMMAR
FEMALE,97,253.0,VOCATIONAL/GRAMMAR
MALE,97,2516.0,PRIMARY/NO EDUCATION
MALE,82,1835.0,VOCATIONAL/GRAMMAR
MALE,54,2008.0,PRIMARY/NO EDUCATION
MALE,41,1575.0,VOCATIONAL/GRAMMAR
FEMALE,30,2870.0,VOCATIONAL/GRAMMAR
MALE,65,1265.0,PRIMARY/NO EDUCATION
FEMALE,32,3967.0,SECONDARY
MALE,85,238.0,SECONDARY
MALE,97,,VOCATIONAL/GRAMMAR
FEMALE,58,32.0,VOCATIONAL/GRAMMAR
FEMALE,89,,PRIMARY/NO EDUCATION
FEMALE,28,1549.0,VOCATIONAL/GRAMMAR
MALE,39,1565.0,
FEMALE,71,1583.0,VOCATIONAL/GRAMMAR
FEMALE,70,126.0,PRIMARY/NO EDUCATION
FEMALE,58,,PRIMARY/NO EDUCATION
MALE,73,,POST-SECONDARY OR HIGHER
FEMALE,57,3499.0,VOCATIONAL/GRAMMAR
MALE,31,244.0,POST-SECONDARY OR HIGHER
FEMALE,64,,SECONDARY
MALE,79,1624.0,VOCATIONAL/GRAMMAR
FEMALE,93,2351.0,
FEMALE,69,1929.0,PRIMARY/NO EDUCATION
MALE,76,258.0,POST-SECONDARY OR HIGHER
FEMALE,69,1486.0,SECONDARY
FEMALE,70,1550.0,PRIMARY/NO EDUCATION
FEMALE,91,223.0,SECONDARY
MALE,56,1519.0,VOCATIONAL/GRAMMAR
FEMALE,86,1036.0,POST-SECONDARY OR HIGHER
FEMALE,50,,POST-SECONDARY OR HIGHER
MALE,80,1663.0,VOCATIONAL/GRAMMAR
FEMALE,72,2325.0,POST-SECONDARY OR HIGHER
MALE,42,,PRIMARY/NO EDUCATION
MALE,37,1647.0,PRIMARY/NO EDUCATION
MALE,91,1506.0,SECONDARY
MALE,45,2321.0,SECONDARY
FEMALE,29,41.0,VOCATIONAL/GRAMMAR
FEMALE,64,4215.0,POST-SECONDARY OR HIGHER
MALE,37,,VOCATIONAL/GRAMMAR
FEMALE,23,2114.0,POST-SECONDARY OR HIGHER
FEMALE,53,1558.0,VOCATIONAL/GRAMMAR
FEMALE,85,3301.0,VOCATIONAL/GRAMMAR
MALE,74,1496.0,SECONDARY
FEMALE,52,1762.0,SECONDARY
FEMALE,35,2207.0,SECONDARY
MALE,72,2425.0,VOCATIONAL/GRAMMAR
FEMALE,42,1809.0,SECONDARY
MALE,74,74.0,SECONDARY
FEMALE,45,1510.0,SECONDARY
MALE,44,-8.0,SECONDARY
MALE,69,,PRIMARY/NO EDUCATION
FEMALE,61,1625.0,VOCATIONAL/GRAMMAR
MALE,75,2330.0,PRIMARY/NO EDUCATION
FEMALE,49,1816.0,VOCATIONAL/GRAMMAR
MALE,96,1571.0,VOCATIONAL/GRAMMAR
MALE,66,1741.0,PRIMARY/NO EDUCATION
MALE,23,290.0,PRIMARY/NO EDUCATION
MALE,77,1288.0,PRIMARY/NO EDUCATION
FEMALE,63,2709.0,PRIMARY/NO EDUCATION
FEMALE,27,,VOCATIONAL/GRAMMAR
FEMALE,57,13.0,VOCATIONAL/GRAMMAR
MALE,49,548.0,SECONDARY
MALE,68,1429.0,PRIMARY/NO EDUCATION
FEMALE,65,1604.0,PRIMARY/NO EDUCATION
MALE,27,1501.0,SECONDARY
MALE,42,1701.0,POST-SECONDARY OR HIGHER
FEMALE,47,1556.0,SECONDARY
FEMALE,69,2211.0,POST-SECONDARY OR HIGHER
FEMALE,50,1646.0,VOCATIONAL/GRAMMAR
FEMALE,31,1672.0,POST-SECONDARY OR HIGHER
FEMALE,68,,POST-SECONDARY OR HIGHER
MALE,50,1409.0,PRIMARY/NO EDUCATION
MALE,85,144.0,SECONDARY
FEMALE,31,1547.0,POST-SECONDARY OR HIGHER
MALE,58,1513.0,SECONDARY
FEMALE,50,1143.0,VOCATIONAL/GRAMMAR
MALE,62,,SECONDARY
MALE,59,1698.0,VOCATIONAL/GRAMMAR
MALE,49,3648.0,SECONDARY
FEMALE,95,1694.0,PRIMARY/NO EDUCATION
FEMALE,74,186.0,VOCATIONAL/GRAMMAR
FEMALE,71,2140.0,VOCATIONAL/GRAMMAR
MALE,19,,VOCATIONAL/GRAMMAR
MALE,45,1422.0,PRIMARY/NO EDUCATION
FEMALE,68,1031.0,SECONDARY
FEMALE,92,1459.0,VOCATIONAL/GRAMMAR
FEMALE,67,,VOCATIONAL/GRAMMAR
FEMALE,89,1482.0,PRIMARY/NO EDUCATION
FEMALE,71,2026.0,PRIMARY/NO EDUCATION
MALE,49,,VOCATIONAL/GRAMMAR
FEMALE,59,120.0,PRIMARY/NO EDUCATION
FEMALE,89,1690.0,VOCATIONAL/GRAMMAR
FEMALE,42,1361.0,VOCATIONAL/GRAMMAR
FEMALE,49,227.0,VOCATIONAL/GRAMMAR
FEMALE,69,1601.0,
FEMALE,32,1508.0,VOCATIONAL/GRAMMAR
FEMALE,70,203.0,VOCATIONAL/GRAMMAR
FEMALE,58,1539.0,PRIMARY/NO EDUCATION
FEMALE,84,,PRIMARY/NO EDUCATION
FEMALE,38,1360.0,PRIMARY/NO EDUCATION
MALE,58,1913.0,VOCATIONAL/GRAMMAR
MALE,93,2070.0,SECONDARY
FEMALE,40,4752.0,VOCATIONAL/GRAMMAR
FEMALE,59,1254.0,PRIMARY/NO EDUCATION
FEMALE,51,4262.0,POST-SECONDARY OR HIGHER
FEMALE,70,112.0,PRIMARY/NO EDUCATION
MALE,26,60.0,VOCATIONAL/GRAMMAR
FEMALE,39,107.0,POST-SECONDARY OR HIGHER
MALE,61,,SECONDARY
FEMALE,20,6424.0,SECONDARY
MALE,43,1277.0,VOCATIONAL/GRAMMAR
MALE,83,3939.0,POST-SECONDARY OR HIGHER
FEMALE,44,2489.0,PRIMARY/NO EDUCATION
FEMALE,54,1692.0,SECONDARY
FEMALE,41,,SECONDARY
FEMALE,37,646.0,SECONDARY
MALE,49,1447.0,POST-SECONDARY OR HIGHER
FEMALE,53,,
MALE,40,,SECONDARY
FEMALE,73,1559.0,SECONDARY
FEMALE,52,1591.0,PRIMARY/NO EDUCATION
MALE,53,1493.0,VOCATIONAL/GRAMMAR
FEMALE,73,1326.0,VOCATIONAL/GRAMMAR
MALE,31,,POST-SECONDARY OR HIGHER
MALE,56,10875.0,VOCATIONAL/GRAMMAR
MALE,77,905.0,VOCATIONAL/GRAMMAR
FEMALE,28,3799.0,PRIMARY/NO EDUCATION
FEMALE,56,3184.0,PRIMARY/NO EDUCATION
FEMALE,33,,PRIMARY/NO EDUCATION
FEMALE,30,1425.0,VOCATIONAL/GRAMMAR
MALE,48,3210.0,VOCATIONAL/GRAMMAR
MALE,74,3361.0,POST-SECONDARY OR HIGHER
FEMALE,61,,SECONDARY
FEMALE,65,68.0,VOCATIONAL/GRAMMAR
FEMALE,75,1086.0,VOCATIONAL/GRAMMAR
MALE,30,,SECONDARY
MALE,95,1759.0,SECONDARY
MALE,73,214.0,SECONDARY
MALE,59,260.0,SECONDARY
MALE,97,-8.0,PRIMARY/NO EDUCATION
MALE,57,1560.0,VOCATIONAL/GRAMMAR
FEMALE,48,213.0,PRIMARY/NO EDUCATION
MALE,57,1319.0,VOCATIONAL/GRAMMAR
MALE,60,1462.0,VOCATIONAL/GRAMMAR
FEMALE,56,-8.0,PRIMARY/NO EDUCATION
FEMALE,22,1774.0,VOCATIONAL/GRAMMAR
FEMALE,60,14.0,POST-SECONDARY OR HIGHER
FEMALE,50,1545.0,PRIMARY/NO EDUCATION
FEMALE,28,1596.0,SECONDARY
MALE,56,,POST-SECONDARY OR HIGHER
FEMALE,97,,PRIMARY/NO EDUCATION
MALE,86,1537.0,PRIMARY/NO EDUCATION
FEMALE,95,7143.0,VOCATIONAL/GRAMMAR
MALE,45,1545.0,POST-SECONDARY OR HIGHER
FEMALE,93,,POST-SECONDARY OR HIGHER
FEMALE,77,2312.0,PRIMARY/NO EDUCATION
MALE,49,2494.0,SECONDARY
FEMALE,31,1627.0,SECONDARY
FEMALE,67,1677.0,VOCATIONAL/GRAMMAR
FEMALE,55,,POST-SECONDARY OR HIGHER
FEMALE,49,187.0,SECONDARY
FEMALE,79,2141.0,VOCATIONAL/GRAMMAR
MALE,42,1861.0,SECONDARY
MALE,55,1612.0,VOCATIONAL/GRAMMAR
FEMALE,21,1130.0,SECONDARY
MALE,43,,SECONDARY
FEMALE,91,183.0,VOCATIONAL/GRAMMAR
FEMALE,96,,PRIMARY/NO EDUCATION
MALE,97,3821.0,POST-SECONDARY OR HIGHER
MALE,64,3938.0,SECONDARY
FEMALE,80,,POST-SECONDARY OR HIGHER
MALE,73,,SECONDARY
MALE,84,228.0,SECONDARY
FEMALE,32,1471.0,SECONDARY
FEMALE,51,1627.0,
FEMALE,47,1605.0,VOCATIONAL/GRAMMAR
FEMALE,49,793.0,SECONDARY
FEMALE,66,1565.0,SECONDARY
FEMALE,61,4097.0,VOCATIONAL/GRAMMAR
FEMALE,94,,PRIMARY/NO EDUCATION
FEMALE,58,99.0,
MALE,60,1285.0,PRIMARY/NO EDUCATION
FEMALE,89,224.0,VOCATIONAL/GRAMMAR
MALE,34,1696.0,SECONDARY
MALE,31,1950.0,VOCATIONAL/GRAMMAR
MALE,24,1759.0,SECONDARY
FEMALE,57,1398.0,SECONDARY
MALE,56,1605.0,SECONDARY
FEMALE,37,1822.0,POST-SECONDARY OR HIGHER
FEMALE,38,3969.0,PRIMARY/NO EDUCATION
MALE,53,6802.0,POST-SECONDARY OR HIGHER
FEMALE,48,1533.0,PRIMARY/NO EDUCATION
MALE,70,145.0,PRIMARY/NO EDUCATION
MALE,70,1026.0,VOCATIONAL/GRAMMAR
FEMALE,61,1638.0,SECONDARY
MALE,31,9370.0,PRIMARY/NO EDUCATION
MALE,61,-8.0,POST-SECONDARY OR HIGHER
FEMALE,96,1420.0,VOCATIONAL/GRAMMAR
FEMALE,75,1153.0,SECONDARY
MALE,67,1541.0,VOCATIONAL/GRAMMAR
FEMALE,80,1572.0,POST-SECONDARY OR HIGHER
FEMALE,58,,VOCATIONAL/GRAMMAR
FEMALE,44,1501.0,
FEMALE,86,406.0,PRIMARY/NO EDUCATION
FEMALE,54,92.0,VOCATIONAL/GRAMMAR
MALE,55,1415.0,SECONDARY
FEMALE,77,1493.0,POST-SECONDARY OR HIGHER
MALE,49,224.0,PRIMARY/NO EDUCATION
FEMALE,35,240.0,PRIMARY/NO EDUCATION
FEMALE,71,,VOCATIONAL/GRAMMAR
FEMALE,77,2318.0,PRIMARY/NO EDUCATION
FEMALE,54,1650.0,PRIMARY/NO EDUCATION
FEMALE,35,4441.0,SECONDARY
FEMALE,76,1555.0,PRIMARY/NO EDUCATION
MALE,70,1604.0,SECONDARY
MALE,35,1657.0,POST-SECONDARY OR HIGHER
FEMALE,57,1076.0,POST-SECONDARY OR HIGHER
FEMALE,61,1982.0,PRIMARY/NO EDUCATION
FEMALE,75,1693.0,SECONDARY
MALE,59,,VOCATIONAL/GRAMMAR
FEMALE,46,-8.0,SECONDARY
MALE,42,,PRIMARY/NO EDUCATION
FEMALE,49,1615.0,PRIMARY/NO EDUCATION
FEMALE,70,1462.0,SECONDARY
FEMALE,69,1496.0,PRIMARY/NO EDUCATION
MALE,77,1424.0,PRIMARY/NO EDUCATION
FEMALE,30,132.0,VOCATIONAL/GRAMMAR
FEMALE,50,,VOCATIONAL/GRAMMAR
FEMALE,66,1700.0,VOCATIONAL/GRAMMAR
FEMALE,41,218.0,SECONDARY
MALE,29,680.0,POST-SECONDARY OR HIGHER
FEMALE,96,,POST-SECONDARY OR HIGHER
FEMALE,31,,SECONDARY
MALE,77,3324.0,PRIMARY/NO EDUCATION
MALE,54,4116.0,PRIMARY/NO EDUCATION
FEMALE,49,1493.0,VOCATIONAL/GRAMMAR
FEMALE,57,215.0,SECONDARY
MALE,42,96.0,VOCATIONAL/GRAMMAR
FEMALE,73,,SECONDARY
MALE,30,1366.0,VOCATIONAL/GRAMMAR
FEMALE,58,1407.0,PRIMARY/NO EDUCATION
MALE,95,1810.0,PRIMARY/NO EDUCATION
MALE,27,118.0,PRIMARY/NO EDUCATION
FEMALE,36,,PRIMARY/NO EDUCATION
FEMALE,97,,VOCATIONAL/GRAMMAR
FEMALE,31,199.0,SECONDARY
FEMALE,51,2056.0,PRIMARY/NO EDUCATION
FEMALE,60,1109.0,PRIMARY/NO EDUCATION
FEMALE,29,64.0,SECONDARY
MALE,47,16.0,VOCATIONAL/GRAMMAR
FEMALE,92,1006.0,POST-SECONDARY OR HIGHER
FEMALE,63,1657.0,VOCATIONAL/GRAMMAR
FEMALE,60,1958.0,SECONDARY
FEMALE,76,,VOCATIONAL/GRAMMAR
MALE,31,2452.0,PRIMARY/NO EDUCATION
MALE,29,1600.0,POST-SECONDARY OR HIGHER
MALE,26,3349.0,SECONDARY
FEMALE,41,1393.0,PRIMARY/NO EDUCATION
MALE,48,4159.0,POST-SECONDARY OR HIGHER
FEMALE,42,1994.0,SECONDARY
FEMALE,55,1675.0,POST-SECONDARY OR HIGHER
FEMALE,44,205.0,
FEMALE,62,,VOCATIONAL/GRAMMAR
MALE,97,1782.0,PRIMARY/NO EDUCATION
FEMALE,67,2122.0,SECONDARY
MALE,79,941.0,VOCATIONAL/GRAMMAR
MALE,71,1260.0,PRIMARY/NO EDUCATION
FEMALE,55,2073.0,PRIMARY/NO EDUCATION
MALE,58,1438.0,POST-SECONDARY OR HIGHER
MALE,44,-8.0,PRIMARY/NO EDUCATION
MALE,43,835.0,SECONDARY
FEMALE,59,2148.0,POST-SECONDARY OR HIGHER
MALE,28,1778.0,SECONDARY
MALE,46,1381.0,POST-SECONDARY OR HIGHER
FEMALE,70,1587.0,PRIMARY/NO EDUCATION
MALE,28,1577.0,PRIMARY/NO EDUCATION
FEMALE,55,1414.0,VOCATIONAL/GRAMMAR
FEMALE,26,1579.0,POST-SECONDARY OR HIGHER
MALE,62,1621.0,PRIMARY/NO EDUCATION
FEMALE,21,-2.0,VOCATIONAL/GRAMMAR
FEMALE,60,1565.0,SECONDARY
FEMALE,30,,SECONDARY
MALE,94,159.0,PRIMARY/NO EDUCATION
FEMALE,87,104.0,POST-SECONDARY OR HIGHER
FEMALE,39,1782.0,SECONDARY
FEMALE,26,204.0,VOCATIONAL/GRAMMAR
MALE,66,172.0,SECONDARY
FEMALE,49,3.0,PRIMARY/NO EDUCATION
MALE,97,,SECONDARY
MALE,71,1699.0,SECONDARY
MALE,57,1597.0,VOCATIONAL/GRAMMAR
MALE,83,1488.0,PRIMARY/NO EDUCATION
MALE,78,-8.0,SECONDARY
MALE,64,931.0,SECONDARY
MALE,62,1766.0,
MALE,92,1500.0,SECONDARY
MALE,90,3979.0,SECONDARY
FEMALE,74,3792.0,SECONDARY
FEMALE,35,1298.0,VOCATIONAL/GRAMMAR
FEMALE,95,1044.0,PRIMARY/NO EDUCATION
FEMALE,68,1199.0,SECONDARY
FEMALE,66,1596.0,SECONDARY
FEMALE,94,-8.0,PRIMARY/NO EDUCATION
FEMALE,89,1514.0,VOCATIONAL/GRAMMAR
MALE,61,191.0,
FEMALE,62,3801.0,POST-SECONDARY OR HIGHER
FEMALE,69,1591.0,PRIMARY/NO EDUCATION
MALE,74,6059.0,SECONDARY
MALE,73,4016.0,SECONDARY
MALE,52,1468.0,SECONDARY
MALE,96,1570.0,SECONDARY
MALE,25,,
MALE,76,1297.0,PRIMARY/NO EDUCATION
FEMALE,65,1926.0,VOCATIONAL/GRAMMAR
FEMALE,78,1765.0,SECONDARY
MALE,81,1625.0,PRIMARY/NO EDUCATION
FEMALE,93,6769.0,SECONDARY
FEMALE,97,1498.0,POST-SECONDARY OR HIGHER
FEMALE,60,31.0,VOCATIONAL/GRAMMAR
MALE,68,3036.0,PRIMARY/NO EDUCATION
FEMALE,67,13558.0,POST-SECONDARY OR HIGHER
FEMALE,76,1763.0,VOCATIONAL/GRAMMAR
FEMALE,52,1545.0,SECONDARY
FEMALE,27,,SECONDARY
FEMALE,28,1554.0,PRIMARY/NO EDUCATION
FEMALE,76,220.0,POST-SECONDARY OR HIGHER
FEMALE,73,2015.0,PRIMARY/NO EDUCATION
FEMALE,47,3182.0,VOCATIONAL/GRAMMAR
MALE,86,1910.0,POST-SECONDARY OR HIGHER
MALE,69,1506.0,VOCATIONAL/GRAMMAR
MALE,54,6856.0,POST-SECONDARY OR HIGHER
FEMALE,76,2908.0,POST-SECONDARY OR HIGHER
FEMALE,75,1187.0,PRIMARY/NO EDUCATION
FEMALE,54,2079.0,SECONDARY
MALE,72,1564.0,VOCATIONAL/GRAMMAR
MALE,50,2413.0,PRIMARY/NO EDUCATION
FEMALE,88,1225.0,VOCATIONAL/GRAMMAR
FEMALE,38,,SECONDARY
MALE,68,270.0,VOCATIONAL/GRAMMAR
FEMALE,64,214.0,PRIMARY/NO EDUCATION
FEMALE,55,1407.0,VOCATIONAL/GRAMMAR
MALE,28,,VOCATIONAL/GRAMMAR
FEMALE,33,4101.0,SECONDARY
FEMALE,67,1341.0,PRIMARY/NO EDUCATION
FEMALE,60,5.0,SECONDARY
FEMALE,20,168.0,VOCATIONAL/GRAMMAR
MALE,73,1755.0,PRIMARY/NO EDUCATION
FEMALE,74,2163.0,VOCATIONAL/GRAMMAR
FEMALE,97,1555.0,PRIMARY/NO EDUCATION
FEMALE,66,1522.0,SECONDARY
MALE,88,2282.0,PRIMARY/NO EDUCATION
FEMALE,74,1623.0,VOCATIONAL/GRAMMAR
MALE,96,1589.0,SECONDARY
MALE,38,1179.0,VOCATIONAL/GRAMMAR
FEMALE,60,,POST-SECONDARY OR HIGHER
MALE,39,3731.0,VOCATIONAL/GRAMMAR
MALE,50,2026.0,VOCATIONAL/GRAMMAR
FEMALE,77,1358.0,VOCATIONAL/GRAMMAR
MALE,68,1759.0,POST-SECONDARY OR HIGHER
MALE,97,1478.0,POST-SECONDARY OR HIGHER
MALE,47,2227.0,SECONDARY
MALE,93,148.0,PRIMARY/NO EDUCATION
MALE,82,1748.0,PRIMARY/NO EDUCATION
MALE,22,10482.0,PRIMARY/NO EDUCATION
MALE,44,1526.0,VOCATIONAL/GRAMMAR
FEMALE,94,1373.0,POST-SECONDARY OR HIGHER
FEMALE,86,,POST-SECONDARY OR HIGHER
FEMALE,66,1008.0,SECONDARY
FEMALE,55,1519.0,POST-SECONDARY OR HIGHER
FEMALE,71,1763.0,SECONDARY
FEMALE,71,1958.0,VOCATIONAL/GRAMMAR
MALE,30,1855.0,PRIMARY/NO EDUCATION
FEMALE,47,1702.0,POST-SECONDARY OR HIGHER
FEMALE,35,2506.0,POST-SECONDARY OR HIGHER
MALE,28,,VOCATIONAL/GRAMMAR
FEMALE,56,1844.0,POST-SECONDARY OR HIGHER
FEMALE,91,3196.0,VOCATIONAL/GRAMMAR
MALE,69,1092.0,PRIMARY/NO EDUCATION
FEMALE,92,104.0,SECONDARY
FEMALE,58,2223.0,VOCATIONAL/GRAMMAR
FEMALE,46,,SECONDARY
MALE,33,2904.0,
MALE,51,,PRIMARY/NO EDUCATION
FEMALE,30,2172.0,POST-SECONDARY OR HIGHER
FEMALE,61,1502.0,PRIMARY/NO EDUCATION
FEMALE,56,3429.0,VOCATIONAL/GRAMMAR
MALE,57,4229.0,VOCATIONAL/GRAMMAR
FEMALE,78,3246.0,
FEMALE,61,262.0,PRIMARY/NO EDUCATION
FEMALE,38,1546.0,SECONDARY
FEMALE,51,1960.0,PRIMARY/NO EDUCATION
FEMALE,50,1411.0,VOCATIONAL/GRAMMAR
FEMALE,34,,PRIMARY/NO EDUCATION
MALE,33,139.0,PRIMARY/NO EDUCATION
MALE,73,1526.0,PRIMARY/NO EDUCATION
FEMALE,93,1823.0,POST-SECONDARY OR HIGHER
MALE,52,-8.0,SECONDARY
FEMALE,52,1601.0,PRIMARY/NO EDUCATION
FEMALE,65,35.0,
FEMALE,42,1295.0,SECONDARY
MALE,85,1530.0,VOCATIONAL/GRAMMAR
MALE,75,1797.0,PRIMARY/NO EDUCATION
FEMALE,48,2662.0,PRIMARY/NO EDUCATION
FEMALE,50,1656.0,SECONDARY
MALE,74,187.0,PRIMARY/NO EDUCATION
FEMALE,38,1582.0,SECONDARY
MALE,92,935.0,PRIMARY/NO EDUCATION
MALE,75,2214.0,PRIMARY/NO EDUCATION
MALE,97,1150.0,PRIMARY/NO EDUCATION
FEMALE,54,264.0,SECONDARY
MALE,41,1580.0,VOCATIONAL/GRAMMAR
FEMALE,53,178.0,SECONDARY
FEMALE,49,2914.0,PRIMARY/NO EDUCATION
FEMALE,50,1393.0,POST-SECONDARY OR HIGHER
MALE,74,,SECONDARY
MALE,28,1533.0,VOCATIONAL/GRAMMAR
