"names","Estimate","Std. Error","dep_var","data","parents","privacy","copies"
"(Intercept)",-0.0136996054789214,0.129910026807094,"var_2","ods",1,10,1
"var_1B",0.0577662652182845,0.126779349875633,"var_2","ods",1,10,1
"var_3B",-0.0237644648449166,0.126864714973761,"var_2","ods",1,10,1
"var_4B",0.0869731308788704,0.126829802153178,"var_2","ods",1,10,1
"(Intercept)",-0.0136996054789214,0.129910026807094,"var_2","ods",1,20,1
"var_1B",0.0577662652182845,0.126779349875633,"var_2","ods",1,20,1
"var_3B",-0.0237644648449166,0.126864714973761,"var_2","ods",1,20,1
"var_4B",0.0869731308788704,0.126829802153178,"var_2","ods",1,20,1
"(Intercept)",-0.0136996054789214,0.129910026807094,"var_2","ods",1,30,1
"var_1B",0.0577662652182845,0.126779349875633,"var_2","ods",1,30,1
"var_3B",-0.0237644648449166,0.126864714973761,"var_2","ods",1,30,1
"var_4B",0.0869731308788704,0.126829802153178,"var_2","ods",1,30,1
"(Intercept)",-0.0136996054789214,0.129910026807094,"var_2","ods",2,0,1
"var_1B",0.0577662652182845,0.126779349875633,"var_2","ods",2,0,1
"var_3B",-0.0237644648449166,0.126864714973761,"var_2","ods",2,0,1
"var_4B",0.0869731308788704,0.126829802153178,"var_2","ods",2,0,1
"(Intercept)",-0.0136996054789214,0.129910026807094,"var_2","ods",2,0.1,1
"var_1B",0.0577662652182845,0.126779349875633,"var_2","ods",2,0.1,1
"var_3B",-0.0237644648449166,0.126864714973761,"var_2","ods",2,0.1,1
"var_4B",0.0869731308788704,0.126829802153178,"var_2","ods",2,0.1,1
"(Intercept)",-0.0136996054789214,0.129910026807094,"var_2","ods",2,1,1
"var_1B",0.0577662652182845,0.126779349875633,"var_2","ods",2,1,1
"var_3B",-0.0237644648449166,0.126864714973761,"var_2","ods",2,1,1
"var_4B",0.0869731308788704,0.126829802153178,"var_2","ods",2,1,1
"(Intercept)",-0.0136996054789214,0.129910026807094,"var_2","ods",2,5,1
"var_1B",0.0577662652182845,0.126779349875633,"var_2","ods",2,5,1
"var_3B",-0.0237644648449166,0.126864714973761,"var_2","ods",2,5,1
"var_4B",0.0869731308788704,0.126829802153178,"var_2","ods",2,5,1
"(Intercept)",-0.0136996054789214,0.129910026807094,"var_2","ods",2,10,1
"var_1B",0.0577662652182845,0.126779349875633,"var_2","ods",2,10,1
"var_3B",-0.0237644648449166,0.126864714973761,"var_2","ods",2,10,1
"var_4B",0.0869731308788704,0.126829802153178,"var_2","ods",2,10,1
"(Intercept)",-0.0136996054789214,0.129910026807094,"var_2","ods",2,20,1
"var_1B",0.0577662652182845,0.126779349875633,"var_2","ods",2,20,1
"var_3B",-0.0237644648449166,0.126864714973761,"var_2","ods",2,20,1
"var_4B",0.0869731308788704,0.126829802153178,"var_2","ods",2,20,1
"(Intercept)",-0.0136996054789214,0.129910026807094,"var_2","ods",2,30,1
"var_1B",0.0577662652182845,0.126779349875633,"var_2","ods",2,30,1
"var_3B",-0.0237644648449166,0.126864714973761,"var_2","ods",2,30,1
"var_4B",0.0869731308788704,0.126829802153178,"var_2","ods",2,30,1
"(Intercept)",-0.150161841565976,0.127497692605768,"var_3","ods",0,0,1
"var_1B",0.0903508613451583,0.126970836076838,"var_3","ods",0,0,1
"var_2B",0.0237632768388441,0.12686477669972,"var_3","ods",0,0,1
"var_4B",0.247712040923235,0.126828823665594,"var_3","ods",0,0,1
"(Intercept)",-0.150161841565976,0.127497692605768,"var_3","ods",0,0.1,1
"var_1B",0.0903508613451583,0.126970836076838,"var_3","ods",0,0.1,1
"var_2B",0.0237632768388441,0.12686477669972,"var_3","ods",0,0.1,1
"var_4B",0.247712040923235,0.126828823665594,"var_3","ods",0,0.1,1
"(Intercept)",-0.150161841565976,0.127497692605768,"var_3","ods",0,1,1
"var_1B",0.0903508613451583,0.126970836076838,"var_3","ods",0,1,1
"var_2B",0.0237632768388441,0.12686477669972,"var_3","ods",0,1,1
"var_4B",0.247712040923235,0.126828823665594,"var_3","ods",0,1,1
"(Intercept)",-0.150161841565976,0.127497692605768,"var_3","ods",0,5,1
"var_1B",0.0903508613451583,0.126970836076838,"var_3","ods",0,5,1
"var_2B",0.0237632768388441,0.12686477669972,"var_3","ods",0,5,1
"var_4B",0.247712040923235,0.126828823665594,"var_3","ods",0,5,1
"(Intercept)",-0.150161841565976,0.127497692605768,"var_3","ods",0,10,1
"var_1B",0.0903508613451583,0.126970836076838,"var_3","ods",0,10,1
"var_2B",0.0237632768388441,0.12686477669972,"var_3","ods",0,10,1
"var_4B",0.247712040923235,0.126828823665594,"var_3","ods",0,10,1
"(Intercept)",-0.150161841565976,0.127497692605768,"var_3","ods",0,20,1
"var_1B",0.0903508613451583,0.126970836076838,"var_3","ods",0,20,1
"var_2B",0.0237632768388441,0.12686477669972,"var_3","ods",0,20,1
"var_4B",0.247712040923235,0.126828823665594,"var_3","ods",0,20,1
"(Intercept)",-0.150161841565976,0.127497692605768,"var_3","ods",0,30,1
"var_1B",0.0903508613451583,0.126970836076838,"var_3","ods",0,30,1
"var_2B",0.0237632768388441,0.12686477669972,"var_3","ods",0,30,1
"var_4B",0.247712040923235,0.126828823665594,"var_3","ods",0,30,1
"(Intercept)",-0.150161841565976,0.127497692605768,"var_3","ods",1,0,1
"var_1B",0.0903508613451583,0.126970836076838,"var_3","ods",1,0,1
"var_2B",0.0237632768388441,0.12686477669972,"var_3","ods",1,0,1
"var_4B",0.247712040923235,0.126828823665594,"var_3","ods",1,0,1
"(Intercept)",-0.150161841565976,0.127497692605768,"var_3","ods",1,0.1,1
"var_1B",0.0903508613451583,0.126970836076838,"var_3","ods",1,0.1,1
"var_2B",0.0237632768388441,0.12686477669972,"var_3","ods",1,0.1,1
"var_4B",0.247712040923235,0.126828823665594,"var_3","ods",1,0.1,1
"(Intercept)",-0.150161841565976,0.127497692605768,"var_3","ods",1,1,1
"var_1B",0.0903508613451583,0.126970836076838,"var_3","ods",1,1,1
"var_2B",0.0237632768388441,0.12686477669972,"var_3","ods",1,1,1
"var_4B",0.247712040923235,0.126828823665594,"var_3","ods",1,1,1
"(Intercept)",-0.150161841565976,0.127497692605768,"var_3","ods",1,5,1
"var_1B",0.0903508613451583,0.126970836076838,"var_3","ods",1,5,1
"var_2B",0.0237632768388441,0.12686477669972,"var_3","ods",1,5,1
"var_4B",0.247712040923235,0.126828823665594,"var_3","ods",1,5,1
"(Intercept)",-0.150161841565976,0.127497692605768,"var_3","ods",1,10,1
"var_1B",0.0903508613451583,0.126970836076838,"var_3","ods",1,10,1
"var_2B",0.0237632768388441,0.12686477669972,"var_3","ods",1,10,1
"var_4B",0.247712040923235,0.126828823665594,"var_3","ods",1,10,1
"(Intercept)",-0.150161841565976,0.127497692605768,"var_3","ods",1,20,1
"var_1B",0.0903508613451583,0.126970836076838,"var_3","ods",1,20,1
"var_2B",0.0237632768388441,0.12686477669972,"var_3","ods",1,20,1
"var_4B",0.247712040923235,0.126828823665594,"var_3","ods",1,20,1
"(Intercept)",-0.150161841565976,0.127497692605768,"var_3","ods",1,30,1
"var_1B",0.0903508613451583,0.126970836076838,"var_3","ods",1,30,1
"var_2B",0.0237632768388441,0.12686477669972,"var_3","ods",1,30,1
"var_4B",0.247712040923235,0.126828823665594,"var_3","ods",1,30,1
"(Intercept)",-0.150161841565976,0.127497692605768,"var_3","ods",2,0,1
"var_1B",0.0903508613451583,0.126970836076838,"var_3","ods",2,0,1
"var_2B",0.0237632768388441,0.12686477669972,"var_3","ods",2,0,1
"var_4B",0.247712040923235,0.126828823665594,"var_3","ods",2,0,1
"(Intercept)",-0.150161841565976,0.127497692605768,"var_3","ods",2,0.1,1
"var_1B",0.0903508613451583,0.126970836076838,"var_3","ods",2,0.1,1
"var_2B",0.0237632768388441,0.12686477669972,"var_3","ods",2,0.1,1
"var_4B",0.247712040923235,0.126828823665594,"var_3","ods",2,0.1,1
"(Intercept)",-0.150161841565976,0.127497692605768,"var_3","ods",2,1,1
"var_1B",0.0903508613451583,0.126970836076838,"var_3","ods",2,1,1
"var_2B",0.0237632768388441,0.12686477669972,"var_3","ods",2,1,1
"var_4B",0.247712040923235,0.126828823665594,"var_3","ods",2,1,1
"(Intercept)",-0.150161841565976,0.127497692605768,"var_3","ods",2,5,1
"var_1B",0.0903508613451583,0.126970836076838,"var_3","ods",2,5,1
"var_2B",0.0237632768388441,0.12686477669972,"var_3","ods",2,5,1
"var_4B",0.247712040923235,0.126828823665594,"var_3","ods",2,5,1
"(Intercept)",-0.150161841565976,0.127497692605768,"var_3","ods",2,10,1
"var_1B",0.0903508613451583,0.126970836076838,"var_3","ods",2,10,1
"var_2B",0.0237632768388441,0.12686477669972,"var_3","ods",2,10,1
"var_4B",0.247712040923235,0.126828823665594,"var_3","ods",2,10,1
"(Intercept)",-0.150161841565976,0.127497692605768,"var_3","ods",2,20,1
"var_1B",0.0903508613451583,0.126970836076838,"var_3","ods",2,20,1
"var_2B",0.0237632768388441,0.12686477669972,"var_3","ods",2,20,1
"var_4B",0.247712040923235,0.126828823665594,"var_3","ods",2,20,1
"(Intercept)",-0.150161841565976,0.127497692605768,"var_3","ods",2,30,1
"var_1B",0.0903508613451583,0.126970836076838,"var_3","ods",2,30,1
"var_2B",0.0237632768388441,0.12686477669972,"var_3","ods",2,30,1
"var_4B",0.247712040923235,0.126828823665594,"var_3","ods",2,30,1
"(Intercept)",-0.0386634557874748,0.129165522889351,"var_4","ods",0,0,1
"var_1B",-0.0353306142494306,0.126994894145283,"var_4","ods",0,0,1
"var_2B",-0.0869742370168971,0.126829820038963,"var_4","ods",0,0,1
"var_3B",0.247712465240613,0.126828828959203,"var_4","ods",0,0,1
"(Intercept)",-0.0386634557874748,0.129165522889351,"var_4","ods",0,0.1,1
"var_1B",-0.0353306142494306,0.126994894145283,"var_4","ods",0,0.1,1
"var_2B",-0.0869742370168971,0.126829820038963,"var_4","ods",0,0.1,1
"var_3B",0.247712465240613,0.126828828959203,"var_4","ods",0,0.1,1
"(Intercept)",-0.0386634557874748,0.129165522889351,"var_4","ods",0,1,1
"var_1B",-0.0353306142494306,0.126994894145283,"var_4","ods",0,1,1
"var_2B",-0.0869742370168971,0.126829820038963,"var_4","ods",0,1,1
"var_3B",0.247712465240613,0.126828828959203,"var_4","ods",0,1,1
"(Intercept)",-0.0386634557874748,0.129165522889351,"var_4","ods",0,5,1
"var_1B",-0.0353306142494306,0.126994894145283,"var_4","ods",0,5,1
"var_2B",-0.0869742370168971,0.126829820038963,"var_4","ods",0,5,1
"var_3B",0.247712465240613,0.126828828959203,"var_4","ods",0,5,1
"(Intercept)",-0.0386634557874748,0.129165522889351,"var_4","ods",0,10,1
"var_1B",-0.0353306142494306,0.126994894145283,"var_4","ods",0,10,1
"var_2B",-0.0869742370168971,0.126829820038963,"var_4","ods",0,10,1
"var_3B",0.247712465240613,0.126828828959203,"var_4","ods",0,10,1
"(Intercept)",-0.0386634557874748,0.129165522889351,"var_4","ods",0,20,1
"var_1B",-0.0353306142494306,0.126994894145283,"var_4","ods",0,20,1
"var_2B",-0.0869742370168971,0.126829820038963,"var_4","ods",0,20,1
"var_3B",0.247712465240613,0.126828828959203,"var_4","ods",0,20,1
"(Intercept)",-0.0386634557874748,0.129165522889351,"var_4","ods",0,30,1
"var_1B",-0.0353306142494306,0.126994894145283,"var_4","ods",0,30,1
"var_2B",-0.0869742370168971,0.126829820038963,"var_4","ods",0,30,1
"var_3B",0.247712465240613,0.126828828959203,"var_4","ods",0,30,1
"(Intercept)",-0.0386634557874748,0.129165522889351,"var_4","ods",1,0,1
"var_1B",-0.0353306142494306,0.126994894145283,"var_4","ods",1,0,1
"var_2B",-0.0869742370168971,0.126829820038963,"var_4","ods",1,0,1
"var_3B",0.247712465240613,0.126828828959203,"var_4","ods",1,0,1
"(Intercept)",-0.0386634557874748,0.129165522889351,"var_4","ods",1,0.1,1
"var_1B",-0.0353306142494306,0.126994894145283,"var_4","ods",1,0.1,1
"var_2B",-0.0869742370168971,0.126829820038963,"var_4","ods",1,0.1,1
"var_3B",0.247712465240613,0.126828828959203,"var_4","ods",1,0.1,1
"(Intercept)",-0.0386634557874748,0.129165522889351,"var_4","ods",1,1,1
"var_1B",-0.0353306142494306,0.126994894145283,"var_4","ods",1,1,1
"var_2B",-0.0869742370168971,0.126829820038963,"var_4","ods",1,1,1
"var_3B",0.247712465240613,0.126828828959203,"var_4","ods",1,1,1
"(Intercept)",-0.0386634557874748,0.129165522889351,"var_4","ods",1,5,1
"var_1B",-0.0353306142494306,0.126994894145283,"var_4","ods",1,5,1
"var_2B",-0.0869742370168971,0.126829820038963,"var_4","ods",1,5,1
"var_3B",0.247712465240613,0.126828828959203,"var_4","ods",1,5,1
"(Intercept)",-0.0386634557874748,0.129165522889351,"var_4","ods",1,10,1
"var_1B",-0.0353306142494306,0.126994894145283,"var_4","ods",1,10,1
"var_2B",-0.0869742370168971,0.126829820038963,"var_4","ods",1,10,1
"var_3B",0.247712465240613,0.126828828959203,"var_4","ods",1,10,1
"(Intercept)",-0.0386634557874748,0.129165522889351,"var_4","ods",1,20,1
"var_1B",-0.0353306142494306,0.126994894145283,"var_4","ods",1,20,1
"var_2B",-0.0869742370168971,0.126829820038963,"var_4","ods",1,20,1
"var_3B",0.247712465240613,0.126828828959203,"var_4","ods",1,20,1
"(Intercept)",-0.0386634557874748,0.129165522889351,"var_4","ods",1,30,1
"var_1B",-0.0353306142494306,0.126994894145283,"var_4","ods",1,30,1
"var_2B",-0.0869742370168971,0.126829820038963,"var_4","ods",1,30,1
"var_3B",0.247712465240613,0.126828828959203,"var_4","ods",1,30,1
"(Intercept)",-0.0386634557874748,0.129165522889351,"var_4","ods",2,0,1
"var_1B",-0.0353306142494306,0.126994894145283,"var_4","ods",2,0,1
"var_2B",-0.0869742370168971,0.126829820038963,"var_4","ods",2,0,1
"var_3B",0.247712465240613,0.126828828959203,"var_4","ods",2,0,1
"(Intercept)",-0.0386634557874748,0.129165522889351,"var_4","ods",2,0.1,1
"var_1B",-0.0353306142494306,0.126994894145283,"var_4","ods",2,0.1,1
"var_2B",-0.0869742370168971,0.126829820038963,"var_4","ods",2,0.1,1
"var_3B",0.247712465240613,0.126828828959203,"var_4","ods",2,0.1,1
"(Intercept)",-0.0386634557874748,0.129165522889351,"var_4","ods",2,1,1
"var_1B",-0.0353306142494306,0.126994894145283,"var_4","ods",2,1,1
"var_2B",-0.0869742370168971,0.126829820038963,"var_4","ods",2,1,1
"var_3B",0.247712465240613,0.126828828959203,"var_4","ods",2,1,1
"(Intercept)",-0.0386634557874748,0.129165522889351,"var_4","ods",2,5,1
"var_1B",-0.0353306142494306,0.126994894145283,"var_4","ods",2,5,1
"var_2B",-0.0869742370168971,0.126829820038963,"var_4","ods",2,5,1
"var_3B",0.247712465240613,0.126828828959203,"var_4","ods",2,5,1
"(Intercept)",-0.0386634557874748,0.129165522889351,"var_4","ods",2,10,1
"var_1B",-0.0353306142494306,0.126994894145283,"var_4","ods",2,10,1
"var_2B",-0.0869742370168971,0.126829820038963,"var_4","ods",2,10,1
"var_3B",0.247712465240613,0.126828828959203,"var_4","ods",2,10,1
"(Intercept)",-0.0386634557874748,0.129165522889351,"var_4","ods",2,20,1
"var_1B",-0.0353306142494306,0.126994894145283,"var_4","ods",2,20,1
"var_2B",-0.0869742370168971,0.126829820038963,"var_4","ods",2,20,1
"var_3B",0.247712465240613,0.126828828959203,"var_4","ods",2,20,1
"(Intercept)",-0.0386634557874748,0.129165522889351,"var_4","ods",2,30,1
"var_1B",-0.0353306142494306,0.126994894145283,"var_4","ods",2,30,1
"var_2B",-0.0869742370168971,0.126829820038963,"var_4","ods",2,30,1
"var_3B",0.247712465240613,0.126828828959203,"var_4","ods",2,30,1
"(Intercept)",0.172210470396944,0.129341557142163,"var_1","sds",0,0,1
"var_2B",0.0476236091095682,0.126992615467316,"var_1","sds",0,0,1
"var_3B",-0.127038184821445,0.127138434220891,"var_1","sds",0,0,1
"var_4B",-0.0790588937410843,0.127065748660811,"var_1","sds",0,0,1
"(Intercept)",0.61078369623578,0.132763778470107,"var_1","sds",0,0.1,1
"var_2B",0.0562346686401754,0.131062498461094,"var_1","sds",0,0.1,1
"var_3B",-0.508345349816111,0.130204516330321,"var_1","sds",0,0.1,1
"var_4B",-0.348436963265921,0.129951034733705,"var_1","sds",0,0.1,1
"(Intercept)",-0.293616493098208,0.131377432892191,"var_1","sds",0,1,1
"var_2B",0.157543170008554,0.12738820857489,"var_1","sds",0,1,1
"var_3B",0.229858718236815,0.127673947898866,"var_1","sds",0,1,1
"var_4B",0.287860810513055,0.127577167652774,"var_1","sds",0,1,1
"(Intercept)",0.22443443449602,0.128335287647471,"var_1","sds",0,5,1
"var_2B",-0.0821533038986725,0.127106356463961,"var_1","sds",0,5,1
"var_3B",-0.0358912879111402,0.127688070731636,"var_1","sds",0,5,1
"var_4B",0.00211675703492904,0.127837679239406,"var_1","sds",0,5,1
"(Intercept)",0.219669582651231,0.128240014329392,"var_1","sds",0,10,1
"var_2B",-0.0894551219825689,0.127121272156523,"var_1","sds",0,10,1
"var_3B",-0.0339213275250536,0.127681809782858,"var_1","sds",0,10,1
"var_4B",0.0258460734391253,0.127808697120777,"var_1","sds",0,10,1
"(Intercept)",0.265016984015363,0.128911595744591,"var_1","sds",0,20,1
"var_2B",0.0528155924967462,0.127455355711642,"var_1","sds",0,20,1
"var_3B",-0.0888566375927441,0.12783673368457,"var_1","sds",0,20,1
"var_4B",-0.16362479640495,0.127869325649235,"var_1","sds",0,20,1
"(Intercept)",-0.169252619406699,0.129243712658691,"var_1","sds",0,30,1
"var_2B",0.0747455502473345,0.126940993835849,"var_1","sds",0,30,1
"var_3B",0.137572682453207,0.127152688328456,"var_1","sds",0,30,1
"var_4B",0.220403645626588,0.127076427544675,"var_1","sds",0,30,1
"(Intercept)",0.0206791856306621,0.128748194985901,"var_1","sds",1,0,1
"var_2B",0.240879275231283,0.127233453878839,"var_1","sds",1,0,1
"var_3B",0.0213223241283585,0.127234042079126,"var_1","sds",1,0,1
"var_4B",-0.0954676269389082,0.127288536839636,"var_1","sds",1,0,1
"(Intercept)",0.48496954357132,0.131352563536796,"var_1","sds",1,0.1,1
"var_2B",-0.235063084528528,0.129874113696406,"var_1","sds",1,0.1,1
"var_3B",-0.117329100447276,0.129658062217192,"var_1","sds",1,0.1,1
"var_4B",-0.0175656203191269,0.129184439338863,"var_1","sds",1,0.1,1
"(Intercept)",-0.0166278217046525,0.12980530007247,"var_1","sds",1,1,1
"var_2B",0.109665291675874,0.1267077827721,"var_1","sds",1,1,1
"var_3B",-0.0802691349619597,0.126700661636662,"var_1","sds",1,1,1
"var_4B",0.114518705396693,0.126971466988848,"var_1","sds",1,1,1
"(Intercept)",0.0335469847898745,0.126017456005882,"var_1","sds",1,5,1
"var_2B",0.0306038912209296,0.126564372293802,"var_1","sds",1,5,1
"var_3B",-0.0601052116976036,0.127000860672243,"var_1","sds",1,5,1
"var_4B",0.00462302773918937,0.126629052432722,"var_1","sds",1,5,1
"(Intercept)",0.0403423699050646,0.124043497167761,"var_1","sds",1,10,1
"var_2B",-0.0593742932161131,0.126762554095216,"var_1","sds",1,10,1
"var_3B",0.0387662474058534,0.126849188694012,"var_1","sds",1,10,1
"var_4B",0.142285721207435,0.127287975293396,"var_1","sds",1,10,1
"(Intercept)",-0.00654621782054297,0.129253524655043,"var_1","sds",1,20,1
"var_2B",-0.0960697516690439,0.126681774648218,"var_1","sds",1,20,1
"var_3B",0.0844400928269372,0.126840875184197,"var_1","sds",1,20,1
"var_4B",0.0762743099426505,0.126960958523289,"var_1","sds",1,20,1
"(Intercept)",0.201129440383603,0.124188244470923,"var_1","sds",1,30,1
"var_2B",0.0031285506853399,0.127161957970068,"var_1","sds",1,30,1
"var_3B",-0.120462629873597,0.127170879776293,"var_1","sds",1,30,1
"var_4B",0.0326502756457432,0.127517910608333,"var_1","sds",1,30,1
"(Intercept)",0.256837668921097,0.127902977999012,"var_1","sds",2,0,1
"var_2B",-0.122386088628284,0.126943085045987,"var_1","sds",2,0,1
"var_3B",-0.131213599895025,0.127048804383498,"var_1","sds",2,0,1
"var_4B",-0.0819319579809892,0.127107140380911,"var_1","sds",2,0,1
"(Intercept)",-0.495977805608104,0.133250441421367,"var_1","sds",2,0.1,1
"var_2B",0.506799727211688,0.130513330914795,"var_1","sds",2,0.1,1
"var_3B",0.670679838935917,0.130675938934126,"var_1","sds",2,0.1,1
"var_4B",-0.0719901959123924,0.129421542805436,"var_1","sds",2,0.1,1
"(Intercept)",0.0215786368311086,0.133205964876559,"var_1","sds",2,1,1
"var_2B",0.0395035291184116,0.127110217832473,"var_1","sds",2,1,1
"var_3B",-0.13168468031406,0.127352293748989,"var_1","sds",2,1,1
"var_4B",0.162948542797699,0.127108795787298,"var_1","sds",2,1,1
"(Intercept)",0.156349150140893,0.127470070912675,"var_1","sds",2,5,1
"var_2B",-0.18238300817167,0.126922632283809,"var_1","sds",2,5,1
"var_3B",-0.095062633216956,0.127255038809741,"var_1","sds",2,5,1
"var_4B",0.00193251238828396,0.126755600751652,"var_1","sds",2,5,1
"(Intercept)",0.190745237902709,0.129385871231439,"var_1","sds",2,10,1
"var_2B",-0.0533388556550317,0.127203685406695,"var_1","sds",2,10,1
"var_3B",-0.0139125825171793,0.12785077700808,"var_1","sds",2,10,1
"var_4B",0.0214983114397824,0.127799561412278,"var_1","sds",2,10,1
"(Intercept)",0.133584225626423,0.129258651534685,"var_1","sds",2,20,1
"var_2B",0.0678706522257742,0.127256665338857,"var_1","sds",2,20,1
"var_3B",-0.014857073107837,0.127878062130569,"var_1","sds",2,20,1
"var_4B",0.028310019275943,0.12783052196425,"var_1","sds",2,20,1
"(Intercept)",0.241570106616144,0.125404424049687,"var_1","sds",2,30,1
"var_2B",0.0494125257192716,0.127391900525274,"var_1","sds",2,30,1
"var_3B",-0.0745134461656251,0.127416205187512,"var_1","sds",2,30,1
"var_4B",-0.121822419977237,0.127324270339195,"var_1","sds",2,30,1
"(Intercept)",-0.0402991098292156,0.131274280368541,"var_2","sds",0,0,1
"var_1B",-0.0476422825152695,0.126992228288604,"var_2","sds",0,0,1
"var_3B",0.200166311344699,0.127080571614909,"var_2","sds",0,0,1
"var_4B",0.0814065049455579,0.127136774447907,"var_2","sds",0,0,1
"(Intercept)",0.0151985740170244,0.140763379665521,"var_2","sds",0,0.1,1
"var_1B",0.0556663304550751,0.131088733502009,"var_2","sds",0,0.1,1
"var_3B",0.344166205682169,0.131159593391718,"var_2","sds",0,0.1,1
"var_4B",0.257948828612339,0.130327241214756,"var_2","sds",0,0.1,1
"(Intercept)",-0.12236323064892,0.133601995026384,"var_2","sds",0,1,1
"var_1B",0.157555958994265,0.127389534211091,"var_2","sds",0,1,1
"var_3B",0.22631909426616,0.127306239160591,"var_2","sds",0,1,1
"var_4B",-0.104539011080807,0.127507081897425,"var_2","sds",0,1,1
"(Intercept)",-0.014288658831609,0.131322807950629,"var_2","sds",0,5,1
"var_1B",0.0821499400159362,0.127106843556948,"var_2","sds",0,5,1
"var_3B",0.0360658452572765,0.127393492183958,"var_2","sds",0,5,1
"var_4B",0.0841041715868616,0.127520554696934,"var_2","sds",0,5,1
"(Intercept)",-0.00457187939870542,0.131302341213169,"var_2","sds",0,10,1
"var_1B",0.0894528321629082,0.127121794073359,"var_2","sds",0,10,1
"var_3B",0.0256884841727853,0.127350968744263,"var_2","sds",0,10,1
"var_4B",0.0656231796797762,0.127459120437873,"var_2","sds",0,10,1
"(Intercept)",-0.11602287885807,0.130956252639965,"var_2","sds",0,20,1
"var_1B",-0.0528199916139997,0.127457101663047,"var_2","sds",0,20,1
"var_3B",0.293114154270219,0.127299763150181,"var_2","sds",0,20,1
"var_4B",0.0563692848642508,0.127786206917766,"var_2","sds",0,20,1
"(Intercept)",-0.0515384395244358,0.130905212499872,"var_2","sds",0,30,1
"var_1B",0.074753472023107,0.126941174827068,"var_2","sds",0,30,1
"var_3B",0.159746999562571,0.126935994845589,"var_2","sds",0,30,1
"var_4B",-0.0688208769700805,0.127068588694333,"var_2","sds",0,30,1
"(Intercept)",0.0924622288338954,0.130564336984879,"var_2","sds",1,0,1
"var_1B",-0.240887791477735,0.127233596465191,"var_2","sds",1,0,1
"var_3B",0.132990167928275,0.127253488308399,"var_2","sds",1,0,1
"var_4B",0.130597181730201,0.127382265602262,"var_2","sds",1,0,1
"(Intercept)",-0.52007616554051,0.131088037125832,"var_2","sds",1,0.1,1
"var_1B",0.235049461355097,0.129896533283148,"var_2","sds",1,0.1,1
"var_3B",0.452237601837438,0.129026533782385,"var_2","sds",1,0.1,1
"var_4B",0.438889279602382,0.128420544995651,"var_2","sds",1,0.1,1
"(Intercept)",0.136799351814779,0.127983464442492,"var_2","sds",1,1,1
"var_1B",-0.109671675600567,0.126707679043201,"var_2","sds",1,1,1
"var_3B",-0.0615875180397645,0.126614995723106,"var_2","sds",1,1,1
"var_4B",-0.0312955228431022,0.126938896913294,"var_2","sds",1,1,1
"(Intercept)",-0.000343524375272859,0.126554586702255,"var_2","sds",1,5,1
"var_1B",0.0306043107767773,0.126564330493133,"var_2","sds",1,5,1
"var_3B",-0.0233827703381193,0.12703638967662,"var_2","sds",1,5,1
"var_4B",0.0691031359967018,0.126630563353191,"var_2","sds",1,5,1
"(Intercept)",-0.0434121123606379,0.123945766259564,"var_2","sds",1,10,1
"var_1B",0.0593754448639237,0.126762731268756,"var_2","sds",1,10,1
"var_3B",0.0119274193385238,0.126653653029876,"var_2","sds",1,10,1
"var_4B",0.0657179909386012,0.12711289156909,"var_2","sds",1,10,1
"(Intercept)",0.0332171791345759,0.128846552479926,"var_2","sds",1,20,1
"var_1B",0.0960719318965833,0.126681897240173,"var_2","sds",1,20,1
"var_3B",0.0413129138770174,0.126889261404797,"var_2","sds",1,20,1
"var_4B",-0.112206038447,0.12695180459492,"var_2","sds",1,20,1
"(Intercept)",0.0347369297365201,0.126651147817985,"var_2","sds",1,30,1
"var_1B",0.00313078349293838,0.127162298464446,"var_2","sds",1,30,1
"var_3B",-0.129183305074134,0.126913170073989,"var_2","sds",1,30,1
"var_4B",0.159207070767189,0.127162403347896,"var_2","sds",1,30,1
"(Intercept)",-0.0237107156651086,0.131240835802198,"var_2","sds",2,0,1
"var_1B",0.122376220915618,0.12694274819513,"var_2","sds",2,0,1
"var_3B",0.058771200052406,0.127043573302153,"var_2","sds",2,0,1
"var_4B",0.0622745636210317,0.127088308844753,"var_2","sds",2,0,1
"(Intercept)",0.570802249304457,0.132192043593811,"var_2","sds",2,0.1,1
"var_1B",-0.506851325016511,0.130516788807936,"var_2","sds",2,0.1,1
"var_3B",-0.48279323681801,0.130847788144604,"var_2","sds",2,0.1,1
"var_4B",0.0824024061733171,0.128735522537593,"var_2","sds",2,0.1,1
"(Intercept)",-0.179789185498156,0.130294360148455,"var_2","sds",2,1,1
"var_1B",0.0395071966632502,0.127110652382777,"var_2","sds",2,1,1
"var_3B",0.305429674417289,0.127212087162426,"var_2","sds",2,1,1
"var_4B",0.0364574165314454,0.127384494362383,"var_2","sds",2,1,1
"(Intercept)",0.19537136252632,0.126947290725313,"var_2","sds",2,5,1
"var_1B",-0.182384150384734,0.126922284602083,"var_2","sds",2,5,1
"var_3B",-0.212685874551685,0.127303007382755,"var_2","sds",2,5,1
"var_4B",0.0909571137532536,0.126927498100793,"var_2","sds",2,5,1
"(Intercept)",-0.0456112308470944,0.131433359629364,"var_2","sds",2,10,1
"var_1B",0.053344634659438,0.127203714313431,"var_2","sds",2,10,1
"var_3B",0.206832807740649,0.12748438375266,"var_2","sds",2,10,1
"var_4B",-0.0284824028140354,0.127583829089235,"var_2","sds",2,10,1
