sex,age,income,edu
MALE,39.0,1832.0,VOCATIONAL/GRAMMAR
MALE,38.0,1674.0,POST-SECONDARY OR HIGHER
MALE,31.0,1550.0,VOCATIONAL/GRAMMAR
FEMALE,69.0,1188.0,PRIMARY/NO EDUCATION
FEMALE,19.0,,VOCATIONAL/GRAMMAR
MALE,29.0,2955.0,POST-SECONDARY OR HIGHER
MALE,64.0,1422.0,PRIMARY/NO EDUCATION
MALE,71.0,206.0,VOCATIONAL/GRAMMAR
MALE,42.0,948.0,SECONDARY
FEMALE,34.0,2692.0,POST-SECONDARY OR HIGHER
FEMALE,49.0,480.0,SECONDARY
FEMALE,73.0,2816.0,PRIMARY/NO EDUCATION
FEMALE,40.0,885.0,SECONDARY
MALE,76.0,3180.0,SECONDARY
FEMALE,17.0,,VOCATIONAL/GRAMMAR
FEMALE,61.0,1584.0,SECONDARY
MALE,82.0,5473.0,SECONDARY
FEMALE,28.0,,POST-SECONDARY OR HIGHER
FEMALE,44.0,128.0,VOCATIONAL/GRAMMAR
MALE,50.0,,VOCATIONAL/GRAMMAR
MALE,76.0,1128.0,SECONDARY
MALE,57.0,1438.0,SECONDARY
FEMALE,22.0,1583.0,SECONDARY
MALE,39.0,2086.0,POST-SECONDARY OR HIGHER
FEMALE,48.0,134.0,POST-SECONDARY OR HIGHER
FEMALE,65.0,2317.0,PRIMARY/NO EDUCATION
FEMALE,91.0,1830.0,SECONDARY
MALE,44.0,1445.0,SECONDARY
FEMALE,53.0,2121.0,VOCATIONAL/GRAMMAR
MALE,31.0,268.0,VOCATIONAL/GRAMMAR
FEMALE,22.0,2079.0,SECONDARY
FEMALE,47.0,293.0,POST-SECONDARY OR HIGHER
MALE,47.0,473.0,VOCATIONAL/GRAMMAR
FEMALE,82.0,5421.0,SECONDARY
FEMALE,40.0,1367.0,VOCATIONAL/GRAMMAR
FEMALE,20.0,,VOCATIONAL/GRAMMAR
FEMALE,20.0,,VOCATIONAL/GRAMMAR
FEMALE,77.0,1258.0,PRIMARY/NO EDUCATION
FEMALE,40.0,1368.0,VOCATIONAL/GRAMMAR
FEMALE,40.0,1436.0,PRIMARY/NO EDUCATION
FEMALE,49.0,4296.0,SECONDARY
FEMALE,77.0,957.0,PRIMARY/NO EDUCATION
FEMALE,61.0,545.0,PRIMARY/NO EDUCATION
FEMALE,17.0,,VOCATIONAL/GRAMMAR
MALE,68.0,4961.0,PRIMARY/NO EDUCATION
FEMALE,56.0,519.0,PRIMARY/NO EDUCATION
FEMALE,43.0,,SECONDARY
FEMALE,54.0,6985.0,PRIMARY/NO EDUCATION
FEMALE,17.0,262.0,SECONDARY
FEMALE,18.0,,VOCATIONAL/GRAMMAR
MALE,48.0,4977.0,PRIMARY/NO EDUCATION
FEMALE,39.0,591.0,SECONDARY
FEMALE,24.0,1573.0,SECONDARY
FEMALE,60.0,595.0,SECONDARY
FEMALE,16.0,,VOCATIONAL/GRAMMAR
FEMALE,57.0,690.0,VOCATIONAL/GRAMMAR
FEMALE,62.0,1974.0,VOCATIONAL/GRAMMAR
FEMALE,64.0,1793.0,VOCATIONAL/GRAMMAR
FEMALE,19.0,,SECONDARY
MALE,63.0,80.0,PRIMARY/NO EDUCATION
MALE,24.0,912.0,POST-SECONDARY OR HIGHER
MALE,49.0,1810.0,POST-SECONDARY OR HIGHER
MALE,54.0,1418.0,PRIMARY/NO EDUCATION
FEMALE,51.0,95.0,POST-SECONDARY OR HIGHER
FEMALE,17.0,791.0,VOCATIONAL/GRAMMAR
MALE,45.0,826.0,SECONDARY
FEMALE,22.0,448.0,SECONDARY
MALE,49.0,2053.0,VOCATIONAL/GRAMMAR
FEMALE,50.0,393.0,PRIMARY/NO EDUCATION
FEMALE,86.0,925.0,PRIMARY/NO EDUCATION
FEMALE,34.0,1164.0,VOCATIONAL/GRAMMAR
MALE,58.0,1471.0,SECONDARY
FEMALE,38.0,198.0,POST-SECONDARY OR HIGHER
FEMALE,73.0,1088.0,SECONDARY
FEMALE,17.0,237.0,VOCATIONAL/GRAMMAR
FEMALE,22.0,,SECONDARY
FEMALE,62.0,1905.0,PRIMARY/NO EDUCATION
MALE,18.0,,VOCATIONAL/GRAMMAR
MALE,22.0,,SECONDARY
FEMALE,73.0,1282.0,PRIMARY/NO EDUCATION
MALE,70.0,1210.0,POST-SECONDARY OR HIGHER
MALE,19.0,,VOCATIONAL/GRAMMAR
FEMALE,48.0,2359.0,VOCATIONAL/GRAMMAR
FEMALE,34.0,1968.0,VOCATIONAL/GRAMMAR
FEMALE,61.0,1036.0,PRIMARY/NO EDUCATION
MALE,28.0,1607.0,POST-SECONDARY OR HIGHER
FEMALE,17.0,227.0,VOCATIONAL/GRAMMAR
FEMALE,66.0,1458.0,PRIMARY/NO EDUCATION
FEMALE,63.0,3190.0,POST-SECONDARY OR HIGHER
MALE,67.0,1251.0,PRIMARY/NO EDUCATION
MALE,18.0,,VOCATIONAL/GRAMMAR
FEMALE,47.0,1179.0,SECONDARY
FEMALE,26.0,,POST-SECONDARY OR HIGHER
FEMALE,83.0,1102.0,SECONDARY
FEMALE,59.0,1858.0,VOCATIONAL/GRAMMAR
FEMALE,38.0,1073.0,SECONDARY
MALE,56.0,2240.0,SECONDARY
MALE,72.0,1069.0,PRIMARY/NO EDUCATION
FEMALE,20.0,,VOCATIONAL/GRAMMAR
FEMALE,58.0,8457.0,SECONDARY
FEMALE,46.0,907.0,VOCATIONAL/GRAMMAR
MALE,19.0,696.0,VOCATIONAL/GRAMMAR
FEMALE,73.0,1038.0,SECONDARY
FEMALE,18.0,,VOCATIONAL/GRAMMAR
MALE,32.0,358.0,POST-SECONDARY OR HIGHER
MALE,30.0,1794.0,POST-SECONDARY OR HIGHER
FEMALE,22.0,1724.0,SECONDARY
MALE,74.0,744.0,PRIMARY/NO EDUCATION
MALE,69.0,555.0,PRIMARY/NO EDUCATION
FEMALE,73.0,1535.0,PRIMARY/NO EDUCATION
MALE,42.0,4027.0,PRIMARY/NO EDUCATION
MALE,43.0,2035.0,VOCATIONAL/GRAMMAR
FEMALE,71.0,1272.0,SECONDARY
FEMALE,22.0,2364.0,VOCATIONAL/GRAMMAR
MALE,49.0,565.0,VOCATIONAL/GRAMMAR
MALE,36.0,499.0,VOCATIONAL/GRAMMAR
FEMALE,54.0,207.0,SECONDARY
MALE,64.0,2310.0,SECONDARY
MALE,57.0,5268.0,VOCATIONAL/GRAMMAR
MALE,29.0,-7.0,SECONDARY
MALE,63.0,504.0,POST-SECONDARY OR HIGHER
FEMALE,48.0,1481.0,SECONDARY
MALE,40.0,71.0,PRIMARY/NO EDUCATION
MALE,52.0,2547.0,VOCATIONAL/GRAMMAR
FEMALE,59.0,1228.0,POST-SECONDARY OR HIGHER
MALE,25.0,26.0,SECONDARY
FEMALE,75.0,1903.0,VOCATIONAL/GRAMMAR
FEMALE,60.0,1255.0,PRIMARY/NO EDUCATION
FEMALE,40.0,989.0,VOCATIONAL/GRAMMAR
MALE,43.0,8677.0,VOCATIONAL/GRAMMAR
MALE,56.0,71.0,VOCATIONAL/GRAMMAR
FEMALE,39.0,634.0,POST-SECONDARY OR HIGHER
MALE,65.0,2561.0,SECONDARY
FEMALE,61.0,1460.0,PRIMARY/NO EDUCATION
FEMALE,43.0,1317.0,VOCATIONAL/GRAMMAR
MALE,26.0,,SECONDARY
MALE,52.0,589.0,SECONDARY
FEMALE,33.0,2809.0,POST-SECONDARY OR HIGHER
MALE,38.0,1450.0,SECONDARY
FEMALE,21.0,,SECONDARY
FEMALE,28.0,922.0,VOCATIONAL/GRAMMAR
MALE,38.0,2997.0,SECONDARY
MALE,20.0,,VOCATIONAL/GRAMMAR
MALE,31.0,2409.0,VOCATIONAL/GRAMMAR
FEMALE,65.0,193.0,SECONDARY
FEMALE,47.0,60.0,SECONDARY
FEMALE,32.0,2755.0,SECONDARY
FEMALE,61.0,1014.0,VOCATIONAL/GRAMMAR
FEMALE,22.0,,POST-SECONDARY OR HIGHER
FEMALE,55.0,698.0,POST-SECONDARY OR HIGHER
FEMALE,77.0,25.0,POST-SECONDARY OR HIGHER
FEMALE,51.0,602.0,VOCATIONAL/GRAMMAR
MALE,56.0,3095.0,PRIMARY/NO EDUCATION
FEMALE,43.0,,SECONDARY
FEMALE,63.0,1288.0,SECONDARY
FEMALE,54.0,1751.0,SECONDARY
MALE,22.0,-7.0,SECONDARY
FEMALE,46.0,2462.0,SECONDARY
FEMALE,17.0,,VOCATIONAL/GRAMMAR
FEMALE,28.0,2255.0,SECONDARY
FEMALE,79.0,1307.0,SECONDARY
FEMALE,60.0,717.0,POST-SECONDARY OR HIGHER
MALE,60.0,550.0,VOCATIONAL/GRAMMAR
MALE,60.0,879.0,SECONDARY
FEMALE,17.0,506.0,VOCATIONAL/GRAMMAR
FEMALE,30.0,1045.0,POST-SECONDARY OR HIGHER
FEMALE,23.0,1294.0,SECONDARY
FEMALE,74.0,936.0,PRIMARY/NO EDUCATION
FEMALE,73.0,630.0,PRIMARY/NO EDUCATION
FEMALE,72.0,556.0,VOCATIONAL/GRAMMAR
FEMALE,26.0,412.0,SECONDARY
FEMALE,22.0,,SECONDARY
FEMALE,31.0,1275.0,POST-SECONDARY OR HIGHER
MALE,45.0,1939.0,VOCATIONAL/GRAMMAR
MALE,64.0,1203.0,VOCATIONAL/GRAMMAR
MALE,83.0,2000.0,PRIMARY/NO EDUCATION
FEMALE,35.0,1060.0,POST-SECONDARY OR HIGHER
FEMALE,35.0,,SECONDARY
FEMALE,63.0,1009.0,VOCATIONAL/GRAMMAR
FEMALE,63.0,298.0,VOCATIONAL/GRAMMAR
MALE,61.0,1680.0,SECONDARY
MALE,75.0,1593.0,PRIMARY/NO EDUCATION
FEMALE,37.0,,PRIMARY/NO EDUCATION
FEMALE,38.0,1396.0,VOCATIONAL/GRAMMAR
FEMALE,22.0,,SECONDARY
MALE,34.0,691.0,POST-SECONDARY OR HIGHER
MALE,70.0,1068.0,PRIMARY/NO EDUCATION
FEMALE,64.0,1828.0,PRIMARY/NO EDUCATION
MALE,28.0,1385.0,POST-SECONDARY OR HIGHER
MALE,24.0,,SECONDARY
MALE,22.0,701.0,VOCATIONAL/GRAMMAR
MALE,29.0,5632.0,SECONDARY
FEMALE,59.0,1739.0,POST-SECONDARY OR HIGHER
FEMALE,57.0,71.0,POST-SECONDARY OR HIGHER
MALE,54.0,1880.0,PRIMARY/NO EDUCATION
FEMALE,71.0,2259.0,PRIMARY/NO EDUCATION
FEMALE,38.0,820.0,VOCATIONAL/GRAMMAR
FEMALE,17.0,,VOCATIONAL/GRAMMAR
MALE,55.0,1858.0,SECONDARY
FEMALE,60.0,1545.0,VOCATIONAL/GRAMMAR
FEMALE,52.0,1251.0,VOCATIONAL/GRAMMAR
MALE,30.0,1046.0,VOCATIONAL/GRAMMAR
FEMALE,80.0,1487.0,SECONDARY
FEMALE,53.0,596.0,POST-SECONDARY OR HIGHER
FEMALE,57.0,,PRIMARY/NO EDUCATION
FEMALE,60.0,836.0,VOCATIONAL/GRAMMAR
FEMALE,68.0,3100.0,PRIMARY/NO EDUCATION
MALE,43.0,,VOCATIONAL/GRAMMAR
FEMALE,18.0,,VOCATIONAL/GRAMMAR
MALE,66.0,3928.0,PRIMARY/NO EDUCATION
FEMALE,64.0,1993.0,SECONDARY
FEMALE,28.0,495.0,SECONDARY
MALE,18.0,315.0,VOCATIONAL/GRAMMAR
MALE,57.0,1867.0,SECONDARY
FEMALE,23.0,1297.0,POST-SECONDARY OR HIGHER
FEMALE,43.0,2211.0,VOCATIONAL/GRAMMAR
FEMALE,52.0,1952.0,SECONDARY
FEMALE,19.0,,VOCATIONAL/GRAMMAR
MALE,65.0,1227.0,PRIMARY/NO EDUCATION
MALE,20.0,101.0,PRIMARY/NO EDUCATION
MALE,60.0,266.0,PRIMARY/NO EDUCATION
FEMALE,47.0,347.0,SECONDARY
MALE,50.0,3107.0,VOCATIONAL/GRAMMAR
FEMALE,68.0,1281.0,POST-SECONDARY OR HIGHER
MALE,79.0,1078.0,PRIMARY/NO EDUCATION
MALE,69.0,2237.0,SECONDARY
MALE,51.0,2585.0,SECONDARY
MALE,20.0,,SECONDARY
FEMALE,23.0,,VOCATIONAL/GRAMMAR
FEMALE,52.0,457.0,VOCATIONAL/GRAMMAR
FEMALE,23.0,748.0,SECONDARY
FEMALE,16.0,,VOCATIONAL/GRAMMAR
FEMALE,18.0,2.0,VOCATIONAL/GRAMMAR
FEMALE,74.0,1255.0,SECONDARY
MALE,57.0,2212.0,PRIMARY/NO EDUCATION
MALE,24.0,,SECONDARY
MALE,24.0,2028.0,SECONDARY
MALE,36.0,1790.0,VOCATIONAL/GRAMMAR
MALE,34.0,3088.0,POST-SECONDARY OR HIGHER
FEMALE,20.0,,VOCATIONAL/GRAMMAR
FEMALE,53.0,1279.0,SECONDARY
FEMALE,21.0,1126.0,POST-SECONDARY OR HIGHER
FEMALE,68.0,1946.0,PRIMARY/NO EDUCATION
MALE,75.0,3101.0,VOCATIONAL/GRAMMAR
FEMALE,25.0,1332.0,SECONDARY
FEMALE,25.0,784.0,VOCATIONAL/GRAMMAR
FEMALE,61.0,529.0,SECONDARY
FEMALE,59.0,879.0,PRIMARY/NO EDUCATION
MALE,62.0,1988.0,VOCATIONAL/GRAMMAR
FEMALE,39.0,2102.0,SECONDARY
MALE,54.0,5.0,VOCATIONAL/GRAMMAR
MALE,69.0,917.0,VOCATIONAL/GRAMMAR
FEMALE,44.0,508.0,SECONDARY
FEMALE,23.0,834.0,SECONDARY
FEMALE,52.0,1360.0,POST-SECONDARY OR HIGHER
MALE,21.0,99.0,SECONDARY
FEMALE,64.0,1140.0,VOCATIONAL/GRAMMAR
FEMALE,57.0,2231.0,SECONDARY
MALE,63.0,1303.0,VOCATIONAL/GRAMMAR
MALE,22.0,956.0,SECONDARY
MALE,53.0,,SECONDARY
FEMALE,52.0,1241.0,VOCATIONAL/GRAMMAR
MALE,45.0,,SECONDARY
MALE,56.0,1365.0,POST-SECONDARY OR HIGHER
MALE,71.0,159.0,VOCATIONAL/GRAMMAR
FEMALE,52.0,46.0,PRIMARY/NO EDUCATION
MALE,24.0,916.0,VOCATIONAL/GRAMMAR
FEMALE,48.0,1417.0,SECONDARY
FEMALE,31.0,2553.0,SECONDARY
MALE,48.0,4619.0,PRIMARY/NO EDUCATION
MALE,41.0,5560.0,VOCATIONAL/GRAMMAR
FEMALE,49.0,1358.0,POST-SECONDARY OR HIGHER
FEMALE,59.0,638.0,VOCATIONAL/GRAMMAR
MALE,44.0,620.0,VOCATIONAL/GRAMMAR
MALE,57.0,2179.0,SECONDARY
MALE,38.0,548.0,SECONDARY
FEMALE,73.0,800.0,PRIMARY/NO EDUCATION
FEMALE,21.0,1162.0,SECONDARY
MALE,78.0,1113.0,VOCATIONAL/GRAMMAR
FEMALE,69.0,1419.0,PRIMARY/NO EDUCATION
FEMALE,21.0,,SECONDARY
FEMALE,84.0,2207.0,PRIMARY/NO EDUCATION
MALE,61.0,1144.0,PRIMARY/NO EDUCATION
MALE,71.0,1377.0,PRIMARY/NO EDUCATION
FEMALE,55.0,132.0,VOCATIONAL/GRAMMAR
FEMALE,35.0,2282.0,SECONDARY
FEMALE,21.0,51.0,VOCATIONAL/GRAMMAR
MALE,34.0,1965.0,POST-SECONDARY OR HIGHER
FEMALE,62.0,1852.0,PRIMARY/NO EDUCATION
FEMALE,59.0,662.0,VOCATIONAL/GRAMMAR
MALE,64.0,301.0,POST-SECONDARY OR HIGHER
MALE,33.0,1687.0,POST-SECONDARY OR HIGHER
MALE,51.0,2143.0,SECONDARY
MALE,24.0,938.0,SECONDARY
FEMALE,62.0,721.0,VOCATIONAL/GRAMMAR
FEMALE,48.0,4576.0,VOCATIONAL/GRAMMAR
MALE,44.0,10989.0,POST-SECONDARY OR HIGHER
FEMALE,61.0,1042.0,PRIMARY/NO EDUCATION
FEMALE,60.0,1556.0,SECONDARY
MALE,67.0,1123.0,POST-SECONDARY OR HIGHER
FEMALE,56.0,206.0,POST-SECONDARY OR HIGHER
FEMALE,79.0,1316.0,PRIMARY/NO EDUCATION
MALE,22.0,1452.0,SECONDARY
MALE,64.0,1543.0,PRIMARY/NO EDUCATION
FEMALE,79.0,1125.0,VOCATIONAL/GRAMMAR
MALE,84.0,1384.0,PRIMARY/NO EDUCATION
MALE,45.0,2464.0,VOCATIONAL/GRAMMAR
FEMALE,57.0,2335.0,VOCATIONAL/GRAMMAR
MALE,42.0,,SECONDARY
FEMALE,70.0,800.0,PRIMARY/NO EDUCATION
FEMALE,34.0,425.0,PRIMARY/NO EDUCATION
FEMALE,34.0,1030.0,VOCATIONAL/GRAMMAR
MALE,32.0,1905.0,PRIMARY/NO EDUCATION
MALE,47.0,1146.0,SECONDARY
FEMALE,62.0,389.0,SECONDARY
FEMALE,21.0,,SECONDARY
MALE,27.0,1439.0,VOCATIONAL/GRAMMAR
FEMALE,91.0,1174.0,PRIMARY/NO EDUCATION
FEMALE,61.0,1997.0,PRIMARY/NO EDUCATION
FEMALE,65.0,14.0,PRIMARY/NO EDUCATION
MALE,63.0,282.0,PRIMARY/NO EDUCATION
MALE,26.0,649.0,POST-SECONDARY OR HIGHER
MALE,47.0,4240.0,PRIMARY/NO EDUCATION
MALE,58.0,1496.0,VOCATIONAL/GRAMMAR
FEMALE,42.0,1137.0,PRIMARY/NO EDUCATION
MALE,50.0,214.0,PRIMARY/NO EDUCATION
MALE,20.0,93.0,VOCATIONAL/GRAMMAR
FEMALE,30.0,186.0,VOCATIONAL/GRAMMAR
FEMALE,16.0,,SECONDARY
FEMALE,39.0,,VOCATIONAL/GRAMMAR
FEMALE,60.0,1282.0,POST-SECONDARY OR HIGHER
FEMALE,45.0,956.0,SECONDARY
MALE,65.0,3173.0,POST-SECONDARY OR HIGHER
FEMALE,70.0,1486.0,PRIMARY/NO EDUCATION
FEMALE,59.0,2789.0,POST-SECONDARY OR HIGHER
FEMALE,66.0,1556.0,PRIMARY/NO EDUCATION
FEMALE,24.0,,SECONDARY
FEMALE,51.0,2437.0,VOCATIONAL/GRAMMAR
MALE,59.0,519.0,PRIMARY/NO EDUCATION
FEMALE,49.0,1170.0,SECONDARY
FEMALE,33.0,28.0,VOCATIONAL/GRAMMAR
MALE,36.0,2951.0,VOCATIONAL/GRAMMAR
FEMALE,41.0,1286.0,VOCATIONAL/GRAMMAR
MALE,25.0,2943.0,PRIMARY/NO EDUCATION
FEMALE,21.0,,SECONDARY
MALE,39.0,2576.0,POST-SECONDARY OR HIGHER
MALE,59.0,54.0,PRIMARY/NO EDUCATION
FEMALE,46.0,185.0,SECONDARY
FEMALE,42.0,331.0,VOCATIONAL/GRAMMAR
FEMALE,39.0,520.0,SECONDARY
MALE,17.0,,VOCATIONAL/GRAMMAR
MALE,35.0,2172.0,VOCATIONAL/GRAMMAR
FEMALE,59.0,236.0,POST-SECONDARY OR HIGHER
MALE,22.0,653.0,SECONDARY
MALE,40.0,5303.0,SECONDARY
FEMALE,42.0,2564.0,VOCATIONAL/GRAMMAR
FEMALE,27.0,1572.0,POST-SECONDARY OR HIGHER
FEMALE,41.0,3121.0,SECONDARY
MALE,63.0,630.0,PRIMARY/NO EDUCATION
MALE,32.0,449.0,POST-SECONDARY OR HIGHER
MALE,22.0,227.0,SECONDARY
FEMALE,26.0,110.0,VOCATIONAL/GRAMMAR
FEMALE,45.0,2597.0,VOCATIONAL/GRAMMAR
MALE,61.0,2031.0,POST-SECONDARY OR HIGHER
MALE,53.0,2727.0,SECONDARY
FEMALE,22.0,1789.0,POST-SECONDARY OR HIGHER
FEMALE,75.0,1335.0,PRIMARY/NO EDUCATION
FEMALE,76.0,398.0,PRIMARY/NO EDUCATION
MALE,50.0,1702.0,PRIMARY/NO EDUCATION
FEMALE,54.0,1013.0,PRIMARY/NO EDUCATION
MALE,72.0,1081.0,PRIMARY/NO EDUCATION
FEMALE,51.0,1004.0,VOCATIONAL/GRAMMAR
MALE,72.0,746.0,PRIMARY/NO EDUCATION
MALE,60.0,167.0,VOCATIONAL/GRAMMAR
FEMALE,33.0,1441.0,POST-SECONDARY OR HIGHER
FEMALE,57.0,807.0,VOCATIONAL/GRAMMAR
MALE,63.0,475.0,POST-SECONDARY OR HIGHER
FEMALE,71.0,1653.0,SECONDARY
FEMALE,39.0,207.0,POST-SECONDARY OR HIGHER
FEMALE,29.0,1584.0,VOCATIONAL/GRAMMAR
FEMALE,17.0,,VOCATIONAL/GRAMMAR
FEMALE,28.0,,POST-SECONDARY OR HIGHER
MALE,17.0,,VOCATIONAL/GRAMMAR
FEMALE,36.0,,VOCATIONAL/GRAMMAR
FEMALE,66.0,817.0,PRIMARY/NO EDUCATION
FEMALE,63.0,295.0,VOCATIONAL/GRAMMAR
MALE,39.0,,PRIMARY/NO EDUCATION
MALE,55.0,1145.0,SECONDARY
FEMALE,37.0,1092.0,POST-SECONDARY OR HIGHER
FEMALE,55.0,1360.0,SECONDARY
MALE,54.0,1412.0,POST-SECONDARY OR HIGHER
FEMALE,59.0,,SECONDARY
FEMALE,17.0,572.0,VOCATIONAL/GRAMMAR
FEMALE,35.0,2602.0,VOCATIONAL/GRAMMAR
MALE,33.0,2025.0,POST-SECONDARY OR HIGHER
FEMALE,48.0,1470.0,VOCATIONAL/GRAMMAR
FEMALE,51.0,2665.0,VOCATIONAL/GRAMMAR
FEMALE,74.0,225.0,SECONDARY
FEMALE,84.0,2180.0,SECONDARY
MALE,66.0,1595.0,POST-SECONDARY OR HIGHER
FEMALE,44.0,1367.0,SECONDARY
FEMALE,74.0,1093.0,SECONDARY
MALE,46.0,,VOCATIONAL/GRAMMAR
MALE,59.0,6247.0,PRIMARY/NO EDUCATION
MALE,34.0,1501.0,SECONDARY
MALE,60.0,1992.0,SECONDARY
FEMALE,18.0,1176.0,VOCATIONAL/GRAMMAR
FEMALE,17.0,1085.0,PRIMARY/NO EDUCATION
MALE,69.0,629.0,POST-SECONDARY OR HIGHER
FEMALE,59.0,919.0,VOCATIONAL/GRAMMAR
MALE,74.0,1108.0,SECONDARY
MALE,17.0,,SECONDARY
FEMALE,28.0,989.0,POST-SECONDARY OR HIGHER
FEMALE,61.0,77.0,VOCATIONAL/GRAMMAR
MALE,32.0,7805.0,VOCATIONAL/GRAMMAR
FEMALE,71.0,1499.0,SECONDARY
MALE,28.0,2220.0,POST-SECONDARY OR HIGHER
FEMALE,76.0,153.0,PRIMARY/NO EDUCATION
FEMALE,17.0,212.0,VOCATIONAL/GRAMMAR
FEMALE,58.0,2071.0,VOCATIONAL/GRAMMAR
FEMALE,28.0,999.0,POST-SECONDARY OR HIGHER
FEMALE,66.0,234.0,SECONDARY
MALE,56.0,2008.0,VOCATIONAL/GRAMMAR
FEMALE,25.0,,SECONDARY
FEMALE,37.0,634.0,POST-SECONDARY OR HIGHER
FEMALE,36.0,2072.0,SECONDARY
FEMALE,80.0,2366.0,PRIMARY/NO EDUCATION
FEMALE,27.0,260.0,POST-SECONDARY OR HIGHER
FEMALE,22.0,1424.0,SECONDARY
MALE,58.0,,SECONDARY
FEMALE,29.0,,POST-SECONDARY OR HIGHER
FEMALE,63.0,1248.0,SECONDARY
MALE,67.0,953.0,SECONDARY
FEMALE,60.0,1686.0,VOCATIONAL/GRAMMAR
MALE,41.0,2792.0,SECONDARY
FEMALE,55.0,154.0,SECONDARY
MALE,63.0,1108.0,VOCATIONAL/GRAMMAR
MALE,18.0,,VOCATIONAL/GRAMMAR
FEMALE,63.0,827.0,SECONDARY
FEMALE,22.0,,SECONDARY
MALE,48.0,1941.0,VOCATIONAL/GRAMMAR
FEMALE,71.0,1097.0,POST-SECONDARY OR HIGHER
MALE,59.0,1964.0,VOCATIONAL/GRAMMAR
MALE,81.0,3043.0,PRIMARY/NO EDUCATION
MALE,21.0,,SECONDARY
FEMALE,63.0,1308.0,SECONDARY
MALE,47.0,2655.0,VOCATIONAL/GRAMMAR
FEMALE,45.0,1610.0,VOCATIONAL/GRAMMAR
MALE,35.0,106.0,PRIMARY/NO EDUCATION
FEMALE,41.0,2797.0,SECONDARY
FEMALE,47.0,2298.0,VOCATIONAL/GRAMMAR
FEMALE,84.0,1160.0,PRIMARY/NO EDUCATION
FEMALE,19.0,,VOCATIONAL/GRAMMAR
FEMALE,61.0,1929.0,SECONDARY
FEMALE,62.0,1198.0,VOCATIONAL/GRAMMAR
MALE,82.0,2498.0,PRIMARY/NO EDUCATION
FEMALE,54.0,1433.0,POST-SECONDARY OR HIGHER
MALE,92.0,9189.0,PRIMARY/NO EDUCATION
MALE,79.0,1652.0,PRIMARY/NO EDUCATION
FEMALE,24.0,1523.0,VOCATIONAL/GRAMMAR
MALE,19.0,847.0,VOCATIONAL/GRAMMAR
MALE,17.0,,SECONDARY
FEMALE,56.0,,PRIMARY/NO EDUCATION
FEMALE,49.0,815.0,VOCATIONAL/GRAMMAR
MALE,46.0,2395.0,VOCATIONAL/GRAMMAR
FEMALE,23.0,428.0,SECONDARY
MALE,34.0,1853.0,SECONDARY
MALE,36.0,,SECONDARY
FEMALE,54.0,44.0,PRIMARY/NO EDUCATION
MALE,74.0,829.0,PRIMARY/NO EDUCATION
FEMALE,76.0,1169.0,PRIMARY/NO EDUCATION
MALE,71.0,2450.0,PRIMARY/NO EDUCATION
FEMALE,17.0,,VOCATIONAL/GRAMMAR
FEMALE,88.0,952.0,VOCATIONAL/GRAMMAR
FEMALE,61.0,1387.0,SECONDARY
FEMALE,58.0,1840.0,PRIMARY/NO EDUCATION
MALE,40.0,816.0,VOCATIONAL/GRAMMAR
MALE,68.0,1559.0,PRIMARY/NO EDUCATION
FEMALE,46.0,,SECONDARY
MALE,46.0,3140.0,POST-SECONDARY OR HIGHER
MALE,60.0,1303.0,PRIMARY/NO EDUCATION
FEMALE,72.0,1401.0,SECONDARY
FEMALE,39.0,1533.0,SECONDARY
FEMALE,23.0,267.0,SECONDARY
MALE,32.0,2094.0,VOCATIONAL/GRAMMAR
FEMALE,20.0,,VOCATIONAL/GRAMMAR
FEMALE,46.0,773.0,VOCATIONAL/GRAMMAR
FEMALE,42.0,41.0,SECONDARY
FEMALE,19.0,1482.0,VOCATIONAL/GRAMMAR
FEMALE,53.0,1154.0,POST-SECONDARY OR HIGHER
FEMALE,19.0,1527.0,VOCATIONAL/GRAMMAR
FEMALE,40.0,1094.0,SECONDARY
FEMALE,21.0,827.0,POST-SECONDARY OR HIGHER
FEMALE,54.0,405.0,VOCATIONAL/GRAMMAR
MALE,70.0,1537.0,PRIMARY/NO EDUCATION
FEMALE,50.0,2834.0,SECONDARY
FEMALE,19.0,185.0,VOCATIONAL/GRAMMAR
MALE,53.0,1336.0,SECONDARY
FEMALE,27.0,435.0,POST-SECONDARY OR HIGHER
FEMALE,54.0,1235.0,VOCATIONAL/GRAMMAR
FEMALE,75.0,984.0,PRIMARY/NO EDUCATION
MALE,18.0,969.0,VOCATIONAL/GRAMMAR
MALE,39.0,801.0,VOCATIONAL/GRAMMAR
MALE,18.0,768.0,VOCATIONAL/GRAMMAR
MALE,75.0,1394.0,PRIMARY/NO EDUCATION
FEMALE,73.0,1514.0,VOCATIONAL/GRAMMAR
MALE,24.0,2756.0,VOCATIONAL/GRAMMAR
FEMALE,20.0,982.0,SECONDARY
MALE,54.0,1171.0,SECONDARY
FEMALE,49.0,1572.0,POST-SECONDARY OR HIGHER
MALE,38.0,1490.0,VOCATIONAL/GRAMMAR
MALE,22.0,,VOCATIONAL/GRAMMAR
MALE,63.0,1376.0,PRIMARY/NO EDUCATION
MALE,65.0,1336.0,PRIMARY/NO EDUCATION
FEMALE,22.0,2737.0,SECONDARY
FEMALE,56.0,1251.0,POST-SECONDARY OR HIGHER
MALE,61.0,3001.0,POST-SECONDARY OR HIGHER
